Name,plateifu,MANGAID,objra,objdec,Type,TType,Unsure,Bars,Edge_on,Tidal,C,E_C,A,E_A,S,E_S,cas_flag
manga-8330-12702 ,8330-12702 ,1-402422 ,203.85303,38.09515,E          ,-5,0,0.0,0,0,1.345,0.465,0.35,0.058,0.0,0.0,0
manga-8330-12703 ,8330-12703 ,1-285737 ,203.374602013,40.529670292,SBb        ,3,0,1.0,0,0,2.478,0.143,0.155,0.007,0.27,0.244,1
manga-8330-12704 ,8330-12704 ,1-402467 ,203.62467398,38.294119525,Sc         ,5,0,0.0,1,0,2.934,0.147,0.134,0.018,0.43,0.3925,1
manga-8330-12705 ,8330-12705 ,1-402409 ,205.386024339,38.7879976571,E          ,-5,0,0.0,0,0,4.34,0.268,0.152,0.021,0.04,0.113,1
manga-8330-1901  ,8330-1901  ,1-402576 ,203.525726598,39.6883852634,S0a        ,0,0,0.0,0,0,3.049,0.487,0.136,0.003,0.13,0.089,1
manga-8330-1902  ,8330-1902  ,1-402656 ,205.231149643,38.8734098611,SB0        ,-2,0,0.75,0,0,2.312,0.27,0.108,0.005,0.11,0.1175,1
manga-8330-3701  ,8330-3701  ,1-402454 ,203.413771905,38.0283537332,E          ,-5,0,0.0,0,0,3.608,0.372,0.134,0.004,0.08,0.0855,1
manga-8330-3702  ,8330-3702  ,1-285729 ,203.896532182,40.1110948086,S0         ,-2,0,0.0,0,0,3.351,0.259,0.07,0.004,0.02,0.044,1
manga-8330-3703  ,8330-3703  ,1-402609 ,204.17813493,39.205094774,Edc        ,-5,0,0.0,0,0,3.711,0.365,0.085,0.006,0.1,0.0955,1
manga-8330-3704  ,8330-3704  ,1-402436 ,204.543877891,38.6656120342,SABab      ,2,0,0.5,0,1,3.128,0.319,0.182,0.004,0.07,0.0775,1
manga-8330-6101  ,8330-6101  ,1-402487 ,203.275045804,37.9667392036,Edc        ,-5,0,0.0,0,0,3.63,0.351,0.033,0.006,0.11,0.1135,1
manga-8330-6102  ,8330-6102  ,1-285748 ,203.231976288,40.2570768643,SBab       ,2,0,1.0,0,0,2.595,0.286,0.174,0.006,0.06,0.1115,1
manga-8330-6103  ,8330-6103  ,1-559041 ,203.035268602,40.4999081255,Edc        ,-5,0,0.0,0,1,4.328,0.276,0.085,0.005,0.03,0.048,1
manga-8330-6104  ,8330-6104  ,1-418197 ,205.203897366,38.2718746062,Edc        ,-5,0,0.0,0,0,3.646,0.333,0.031,0.005,0.11,0.1165,1
manga-8330-9101  ,8330-9101  ,1-285728 ,203.958723047,40.2716872812,SBc        ,5,0,1.0,0,0,2.942,0.113,0.279,0.023,0.47,0.4235,1
manga-8330-9102  ,8330-9102  ,1-260481 ,205.011447114,40.4209145731,SBb        ,3,0,1.0,1,0,3.221,0.184,0.114,0.006,0.16,0.1385,1
manga-8331-12701 ,8331-12701 ,1-250638 ,203.78530921,42.647202515,Edc        ,-5,0,0.0,0,0,4.477,0.197,0.082,0.016,0.02,0.0665,1
manga-8331-12702 ,8331-12702 ,1-285916 ,204.99108268,41.3380714808,SBab       ,2,0,1.0,0,0,3.797,0.275,0.118,0.016,0.24,0.2555,1
manga-8331-12703 ,8331-12703 ,1-250607 ,204.878671721,43.4672321415,SBc        ,5,0,1.0,1,0,2.816,0.223,0.222,0.023,0.09,0.222,1
manga-8331-12704 ,8331-12704 ,1-250997 ,205.251031775,42.4314116287,SBab       ,2,0,1.0,0,0,3.584,0.165,0.149,0.009,0.07,0.084,1
manga-8331-12705 ,8331-12705 ,1-260534 ,206.334432527,41.3889308304,SBab       ,2,0,1.0,0,0,4.225,0.184,0.122,0.013,-0.11,0.1425,1
manga-8331-1901  ,8331-1901  ,1-250628 ,204.252399017,43.4255815984,Sbc        ,4,0,0.0,0,0,2.166,0.178,0.081,0.023,-0.07,0.1995,1
manga-8331-1902  ,8331-1902  ,1-250603 ,204.586841445,42.8081951633,SBbc       ,4,0,0.75,1,0,2.9,0.248,0.097,0.012,0.45,0.31,1
manga-8331-3701  ,8331-3701  ,1-575738 ,204.111415015,43.0150799233,E          ,-5,0,0.0,0,1,4.4,0.195,0.076,0.008,0.03,0.0625,1
manga-8331-3702  ,8331-3702  ,1-250651 ,204.127180634,43.404798448,Edc        ,-5,0,0.0,0,0,4.463,0.242,0.122,0.007,0.01,0.0355,1
manga-8331-3703  ,8331-3703  ,1-250652 ,204.150191543,43.3733683513,SBab       ,2,0,1.0,0,0,3.645,0.314,0.127,0.01,0.15,0.1585,1
manga-8331-3704  ,8331-3704  ,1-251043 ,206.017042218,43.0739759121,Sbc        ,4,0,-0.5,1,0,3.852,0.296,0.142,0.007,0.17,0.143,1
manga-8331-6101  ,8331-6101  ,1-250642 ,203.895344508,42.4021725079,E          ,-5,0,0.0,0,1,3.337,0.351,0.079,0.005,0.04,0.0675,1
manga-8331-6102  ,8331-6102  ,1-260514 ,205.918869004,41.6958237593,Sb         ,3,0,0.0,0,0,3.715,0.233,0.136,0.008,0.13,0.124,1
manga-8331-6103  ,8331-6103  ,1-250644 ,203.956924722,42.6783120456,E          ,-5,0,0.0,0,0,3.641,0.314,0.052,0.008,0.15,0.143,1
manga-8331-6104  ,8331-6104  ,1-250969 ,206.296273864,42.3195133782,SBab       ,2,0,0.75,0,0,3.14,0.247,0.101,0.01,0.05,0.104,1
manga-8331-9101  ,8331-9101  ,1-285879 ,203.988189415,41.6046472776,Edc        ,-5,0,0.0,0,0,4.057,0.253,0.042,0.035,0.07,0.0805,1
manga-8331-9102  ,8331-9102  ,1-575737 ,204.08396698,42.0407521765,Edc        ,-5,0,0.0,0,0,4.48,0.207,0.259,0.006,0.27,0.164,1
manga-8332-12701 ,8332-12701 ,1-250959 ,206.709891359,42.6512883268,SBcd       ,6,0,1.0,0,1,2.831,0.145,0.266,0.016,0.55,0.4385,1
manga-8332-12702 ,8332-12702 ,1-251115 ,207.928807189,43.1666029589,SBab       ,2,0,0.75,0,0,3.113,0.244,0.173,0.009,0.22,0.2055,1
manga-8332-12703 ,8332-12703 ,1-286307 ,208.306954205,44.1450180795,SBbc       ,4,0,1.0,0,1,2.939,0.201,0.23,0.015,0.02,0.0865,1
manga-8332-12704 ,8332-12704 ,1-251269 ,209.163574437,43.585640819,Sa         ,1,0,0.0,0,1,2.712,0.543,0.236,0.003,0.22,0.1365,1
manga-8332-12705 ,8332-12705 ,1-251279 ,209.251980577,43.3620339874,S0a        ,0,0,0.0,0,0,3.724,0.244,0.073,0.003,0.06,0.058,1
manga-8332-1901  ,8332-1901  ,1-251303 ,209.888549794,42.6079304492,Sbc        ,4,1,0.0,0,0,2.021,0.143,0.757,0.034,1.68,0.9645,0
manga-8332-1902  ,8332-1902  ,1-575771 ,209.270729549,41.8462774355,SBbc       ,4,0,1.0,0,0,3.583,0.042,0.461,0.003,1.6,0.2485,0
manga-8332-3701  ,8332-3701  ,1-575778 ,208.773681082,42.9473604228,SBa        ,1,0,1.0,0,0,3.277,0.401,0.094,0.004,0.06,0.0675,1
manga-8332-3702  ,8332-3702  ,1-251129 ,207.872808357,43.8064280934,Sb         ,3,0,0.0,0,1,2.795,0.251,0.242,0.003,0.25,0.1405,1
manga-8332-3703  ,8332-3703  ,1-251067 ,207.47786008,43.4822395095,Sab        ,2,0,0.0,0,0,3.324,0.377,0.078,0.008,0.02,0.065,1
manga-8332-3704  ,8332-3704  ,1-251198 ,209.639791989,41.724180851,Sab        ,2,0,0.0,1,0,2.866,0.447,0.096,0.005,0.16,0.133,1
manga-8332-6101  ,8332-6101  ,1-250940 ,207.395291601,42.99426814,Sb         ,3,0,0.0,1,0,3.269,0.341,0.052,0.006,0.21,0.161,1
manga-8332-6102  ,8332-6102  ,1-251278 ,209.234177154,43.3134779654,Edc        ,-5,0,0.0,0,0,3.286,0.343,0.097,0.013,0.14,0.1885,1
manga-8332-6103  ,8332-6103  ,1-251119 ,207.657429867,43.764131306,SBa        ,1,0,1.0,0,0,3.074,0.31,0.086,0.006,0.13,0.135,1
manga-8332-6104  ,8332-6104  ,1-286274 ,208.592155931,44.115556514,S0         ,-2,0,0.0,1,0,3.66,0.316,0.081,0.007,0.13,0.131,1
manga-8332-9101  ,8332-9101  ,1-250922 ,207.557469772,42.7462672628,Sbc        ,4,0,0.0,0,0,2.639,0.142,0.147,0.011,0.22,0.2375,1
manga-8332-9102  ,8332-9102  ,1-251307 ,210.240944984,42.8556424101,SBb        ,3,0,0.75,1,0,2.857,0.203,0.215,0.007,0.28,0.2215,1
manga-8333-12702 ,8333-12702 ,1-265907 ,214.328094382,43.5203795212,Sab        ,2,0,0.0,0,0,-7.105,0.005,0.108,1.427,-0.6,-1.762,0
manga-8333-12703 ,8333-12703 ,1-266112 ,214.793892374,44.1376665968,SBbc       ,4,0,1.0,1,0,3.38,0.199,0.15,0.009,0.38,0.241,1
manga-8333-12705 ,8333-12705 ,1-265863 ,214.2841704,42.682763718,Sc         ,5,0,0.0,0,0,3.193,0.095,0.21,0.043,0.9,0.8515,0
manga-8333-1901  ,8333-1901  ,1-266298 ,215.704219892,42.3956483269,E          ,-5,0,0.0,0,0,2.79,0.429,0.051,0.009,0.0,0.0355,1
manga-8333-1902  ,8333-1902  ,1-266244 ,216.546598245,42.7112417247,S0a        ,0,0,0.0,0,1,3.241,0.336,0.088,0.01,0.04,0.091,1
manga-8333-3701  ,8333-3701  ,1-251662 ,214.344523739,42.2879733012,SABb       ,3,0,0.5,0,1,3.372,0.248,0.194,0.008,0.36,0.2415,1
manga-8333-3703  ,8333-3703  ,1-266288 ,215.449747404,42.327856382,Edc        ,-5,0,0.0,0,0,3.597,0.276,0.075,0.015,0.33,0.3275,1
manga-8333-3704  ,8333-3704  ,1-569263 ,216.731509458,42.0960470482,S0         ,-2,0,0.0,0,0,3.759,0.283,0.041,0.006,-0.01,0.035,1
manga-8333-6101  ,8333-6101  ,1-251657 ,213.807042575,41.6743282405,S0         ,-2,0,0.0,0,0,4.273,0.243,0.084,0.01,-0.03,0.0645,1
manga-8333-6102  ,8333-6102  ,1-251871 ,214.506766167,41.8276427183,SBab       ,2,0,1.0,0,0,3.082,0.195,0.211,0.017,0.2,0.2595,1
manga-8333-6103  ,8333-6103  ,1-265883 ,214.464654219,43.418240452,E          ,-5,0,0.0,0,0,3.884,0.315,0.066,0.011,-0.1,0.134,1
manga-8333-6104  ,8333-6104  ,1-265849 ,214.825638862,42.6742310975,E          ,-5,0,0.0,0,0,3.754,0.33,0.094,0.011,0.3,0.2395,1
manga-8333-9101  ,8333-9101  ,1-265919 ,213.537366962,43.1973205721,Edc        ,-5,0,0.0,0,0,3.954,0.25,0.159,0.006,0.03,0.064,1
manga-8333-9102  ,8333-9102  ,1-266328 ,215.072632347,43.0627986743,S0         ,-2,0,0.0,0,0,3.548,0.3,0.033,0.016,0.02,0.0725,1
manga-8334-12701 ,8334-12701 ,1-260943 ,212.631847333,38.8935318424,Sc         ,5,0,0.0,0,0,3.118,0.124,0.25,0.012,0.42,0.2995,1
manga-8334-12702 ,8334-12702 ,1-261216 ,213.38977581,39.8849848256,Sab        ,2,0,0.0,0,1,3.405,0.193,0.153,0.014,-0.16,0.2145,1
manga-8334-12703 ,8334-12703 ,1-261370 ,214.10843036,39.6512414364,Sbc        ,4,0,0.0,0,0,2.512,0.118,0.07,0.017,-0.11,0.204,1
manga-8334-12704 ,8334-12704 ,1-251833 ,214.15764274,40.2162941312,Sbc        ,4,0,0.0,1,0,3.531,0.19,0.299,0.01,0.94,0.4115,0
manga-8334-12705 ,8334-12705 ,1-261390 ,214.162346427,39.6997896537,SABb       ,3,0,0.5,0,0,2.111,0.266,-0.236,0.434,-0.23,0.456,0
manga-8334-1901  ,8334-1901  ,1-261376 ,213.954953718,39.7979162715,S0         ,-2,0,0.0,0,1,4.513,0.247,0.094,0.004,0.02,0.0415,1
manga-8334-1902  ,8334-1902  ,1-261386 ,214.249448927,39.666659907,Sa         ,1,1,0.0,0,0,3.393,0.423,0.085,0.007,0.17,0.1325,1
manga-8334-3701  ,8334-3701  ,1-261362 ,213.123697004,39.2511786235,SBab       ,2,0,0.75,0,0,3.17,0.351,0.077,0.01,-0.02,0.054,1
manga-8334-3702  ,8334-3702  ,1-251458 ,212.376082104,41.1109298877,SABbc      ,4,0,0.5,0,0,3.026,0.19,0.193,0.009,0.19,0.189,1
manga-8334-3703  ,8334-3703  ,1-261224 ,213.23023003,39.3126522793,Sb         ,3,0,0.0,1,0,3.542,0.36,0.073,0.044,0.21,0.126,1
manga-8334-3704  ,8334-3704  ,1-261360 ,213.18216168,39.1065273454,Sab        ,2,1,0.0,0,0,2.74,0.42,0.144,0.004,0.04,0.0615,1
manga-8334-6101  ,8334-6101  ,1-261147 ,211.624303419,39.4961978297,Edc        ,-5,0,0.0,0,0,4.129,0.271,0.045,0.004,0.08,0.069,1
manga-8334-6102  ,8334-6102  ,1-261199 ,213.04569,39.32505,SABcd      ,6,1,0.5,0,0,2.696,0.239,0.114,0.017,0.12,0.198,1
manga-8334-6103  ,8334-6103  ,1-261217 ,213.29303253,39.866364216,Sab        ,2,0,0.0,0,0,3.511,0.295,0.128,0.007,0.32,0.206,1
manga-8334-6104  ,8334-6104  ,1-251374 ,213.772331969,40.3398632427,SAB0a      ,0,0,0.5,0,0,2.789,0.346,0.049,0.007,0.08,0.131,1
manga-8334-9101  ,8334-9101  ,1-251450 ,212.661184583,41.1964974477,E          ,-5,0,0.0,0,0,3.591,0.116,1.046,0.012,2.41,0.47,0
manga-8334-9102  ,8334-9102  ,1-261200 ,213.074070414,39.2881130979,SABb       ,3,0,0.5,1,0,2.734,0.214,0.101,0.014,0.19,0.2355,1
manga-8335-12701 ,8335-12701 ,1-251762 ,215.395282581,40.3580862721,SBb        ,3,0,1.0,0,0,2.932,0.236,0.129,0.011,-0.06,0.1155,1
manga-8335-12702 ,8335-12702 ,1-251764 ,215.487486083,40.1958015241,SABc       ,5,0,0.25,0,0,2.757,0.12,0.194,0.069,-0.19,0.4365,1
manga-8335-12703 ,8335-12703 ,1-252072 ,216.876772621,40.9637170801,Sd         ,7,0,0.0,1,0,3.029,0.144,0.169,0.036,1.0,0.64,0
manga-8335-12704 ,8335-12704 ,1-592984 ,215.718400019,40.6225967971,SABbc      ,4,0,0.25,0,0,2.559,0.121,0.182,0.077,-0.35,0.777,0
manga-8335-12705 ,8335-12705 ,1-251686 ,216.75986,39.95721,SABb       ,3,0,0.25,0,0,2.537,0.086,0.399,0.012,0.5,0.369,1
manga-8335-1901  ,8335-1901  ,1-251783 ,215.31147557,39.6525362953,E          ,-5,0,0.0,0,0,3.344,0.413,0.058,0.002,0.12,0.0715,1
manga-8335-1902  ,8335-1902  ,1-252147 ,218.167644781,40.9542282722,S0         ,-2,0,0.0,1,0,3.016,0.543,0.061,0.001,0.19,0.084,1
manga-8335-3701  ,8335-3701  ,1-252049 ,217.60067303,40.010457027,SBb        ,3,0,1.0,0,0,3.089,0.187,0.14,0.039,0.18,0.321,1
manga-8335-3702  ,8335-3702  ,1-252073 ,216.966906508,40.6301436817,Sa         ,1,0,0.0,1,0,2.476,0.366,0.126,0.008,0.14,0.1575,1
manga-8335-3703  ,8335-3703  ,1-252126 ,218.335551581,40.5502139407,Edc        ,-5,0,0.0,0,0,2.701,0.031,1.971,0.05,4.37,0.177,0
manga-8335-3704  ,8335-3704  ,1-252046 ,217.548068558,39.9051740055,Sab        ,2,0,0.0,1,0,2.779,0.427,0.112,0.006,0.11,0.114,1
manga-8335-6101  ,8335-6101  ,1-251788 ,215.229240711,40.1210273909,Edc        ,-5,0,0.0,0,1,4.379,0.282,0.05,0.004,0.17,0.103,1
manga-8335-6102  ,8335-6102  ,1-252094 ,216.904792332,40.4073058026,SABbc      ,4,0,0.5,0,0,3.119,0.209,0.05,0.012,-0.07,0.139,1
manga-8335-6103  ,8335-6103  ,1-251739 ,215.964725773,40.2588310023,Edc        ,-5,0,0.0,0,0,4.363,0.192,0.044,0.011,-0.03,0.0765,1
manga-8335-6104  ,8335-6104  ,1-252070 ,217.097902013,40.8090391299,SABab      ,2,0,0.25,0,1,3.394,0.315,0.101,0.005,0.08,0.1045,1
manga-8335-9101  ,8335-9101  ,1-251775 ,215.216684547,40.3621202999,S0         ,-2,0,0.0,0,1,4.018,0.248,0.076,0.008,0.17,0.1505,1
manga-8335-9102  ,8335-9102  ,1-252151 ,218.191573728,40.7166453308,Scd        ,6,0,0.0,0,1,2.711,0.17,0.137,0.023,0.04,0.147,1
manga-8336-12701 ,8336-12701 ,1-313054 ,210.371046129,37.6471489209,Sa         ,1,0,0.0,0,0,3.312,0.219,0.145,0.028,0.03,0.103,1
manga-8336-12702 ,8336-12702 ,1-313036 ,210.311387601,37.8829879225,Sab        ,2,0,0.0,0,0,3.927,0.207,0.135,0.005,0.12,0.1075,1
manga-8336-12703 ,8336-12703 ,1-261013 ,210.791801718,38.7683216181,SABb       ,3,0,0.25,0,0,3.244,0.118,0.21,0.017,0.59,0.44,1
manga-8336-12704 ,8336-12704 ,1-592449 ,210.597153817,38.7102227778,SABab      ,2,0,0.5,0,1,3.367,0.145,0.306,0.009,0.23,0.2025,1
manga-8336-12705 ,8336-12705 ,1-261029 ,211.143358889,38.5501457827,Sc         ,5,0,0.0,0,0,2.801,0.119,0.305,0.025,-0.04,0.194,1
manga-8336-1901  ,8336-1901  ,1-261032 ,210.307779051,38.6913175651,S0         ,-2,1,0.0,0,0,3.016,0.354,0.058,0.011,0.1,0.1565,1
manga-8336-1902  ,8336-1902  ,1-261030 ,210.430426069,38.6699301431,E          ,-5,0,0.0,0,0,3.131,0.374,0.081,0.008,-0.14,0.122,1
manga-8336-3701  ,8336-3701  ,1-261050 ,210.376924931,38.5159158873,S0         ,-2,0,0.0,0,0,3.039,0.305,0.348,0.013,0.07,0.166,1
manga-8336-3702  ,8336-3702  ,1-261059 ,210.218832026,38.7249315645,Sb         ,3,0,0.0,1,0,3.027,0.356,0.052,0.02,0.31,0.2875,1
manga-8336-3703  ,8336-3703  ,1-260946 ,211.921156019,38.6687784137,SB0        ,-2,0,1.0,0,0,3.286,0.343,0.055,0.003,0.13,0.098,1
manga-8336-3704  ,8336-3704  ,1-313053 ,210.632175032,37.6813872524,S0         ,-2,0,0.0,0,0,3.317,0.409,0.097,0.003,0.19,0.12,1
manga-8336-6101  ,8336-6101  ,1-405025 ,209.539517297,38.0518685456,SABc       ,5,0,0.25,0,0,3.366,0.19,0.215,0.011,0.34,0.294,1
manga-8336-6102  ,8336-6102  ,1-313033 ,210.217782954,38.4180312572,SBa        ,1,1,0.75,0,0,2.323,0.21,0.067,0.014,0.16,0.2625,1
manga-8336-6103  ,8336-6103  ,1-260663 ,209.56680463,38.8102111322,S0         ,-2,0,0.0,0,0,4.064,0.285,0.076,0.005,0.09,0.0855,1
manga-8336-6104  ,8336-6104  ,1-261008 ,211.243131598,38.6342138249,E          ,-5,0,0.0,0,0,4.094,0.21,0.058,0.007,0.0,0.03,1
manga-8336-9101  ,8336-9101  ,1-313108 ,212.366822822,37.6867491252,Sc         ,5,0,0.0,1,0,3.226,0.21,0.09,0.025,0.25,0.3725,1
manga-8336-9102  ,8336-9102  ,1-260937 ,212.20109,38.54049,Sc         ,5,0,0.0,0,0,2.534,0.205,0.32,0.007,0.53,0.2715,1
manga-8337-12701 ,8337-12701 ,1-592693 ,212.50975,38.70644,Sbc        ,4,0,0.0,1,0,2.927,0.159,0.187,0.013,0.75,0.4455,0
manga-8337-12702 ,8337-12702 ,1-629221 ,212.74809,38.76536,SABcd      ,6,0,0.5,0,1,2.892,0.15,0.337,0.028,0.39,0.4405,1
manga-8337-12703 ,8337-12703 ,1-313351 ,213.858459387,37.4902659668,SABc       ,5,0,0.5,0,0,2.828,0.255,0.236,0.875,0.13,0.192,1
manga-8337-12704 ,8337-12704 ,1-261311 ,213.98749,37.57261,Sd         ,7,0,0.0,1,0,3.138,0.163,0.182,0.017,0.69,0.4635,1
manga-8337-12705 ,8337-12705 ,1-313323 ,213.404349787,37.5278711818,Sd         ,7,0,0.0,0,1,3.065,0.084,0.361,0.07,1.48,1.4945,0
manga-8337-1901  ,8337-1901  ,1-261280 ,214.096446764,38.190986148,SBab       ,2,0,1.0,0,0,3.264,0.399,0.198,0.008,0.31,0.226,1
manga-8337-1902  ,8337-1902  ,1-261274 ,214.904021684,38.2342438662,SABd       ,7,0,0.5,0,0,2.654,0.095,0.182,0.037,1.03,0.702,0
manga-8337-3701  ,8337-3701  ,1-313354 ,213.798415587,37.0775723293,SBa        ,1,0,0.75,0,1,4.206,0.27,0.131,0.004,0.16,0.112,1
manga-8337-3702  ,8337-3702  ,1-261251 ,214.844443036,37.8724610607,E          ,-5,0,0.0,0,0,3.795,0.379,0.094,0.675,0.06,0.0875,1
manga-8337-3703  ,8337-3703  ,1-261243 ,215.382983427,38.118413721,Sc         ,5,0,0.0,0,0,2.822,0.238,0.12,0.003,0.24,0.1175,1
manga-8337-3704  ,8337-3704  ,1-261574 ,215.738853719,37.5274241262,E          ,-5,0,0.0,0,0,3.98,0.286,0.094,0.005,0.09,0.072,1
manga-8337-6101  ,8337-6101  ,1-313335 ,213.713615058,36.7899518169,SABbc      ,4,0,0.5,0,0,2.612,0.189,0.178,0.004,0.17,0.14,1
manga-8337-6102  ,8337-6102  ,1-313385 ,214.642100658,37.024420277,SBa        ,1,0,1.0,0,0,4.144,0.308,0.046,0.003,0.13,0.0825,1
manga-8337-6103  ,8337-6103  ,1-260939 ,212.283483217,38.6725949943,Sab        ,2,0,0.0,0,1,3.632,0.403,0.324,0.004,0.28,0.135,1
manga-8337-6104  ,8337-6104  ,1-313322 ,213.454946357,37.2690668654,Sbc        ,4,0,0.0,1,0,3.076,0.239,0.096,0.002,0.25,0.115,1
manga-8337-9101  ,8337-9101  ,1-260942 ,212.390217247,38.7705752277,Sd         ,7,0,0.0,1,0,3.191,0.206,0.128,0.035,0.3,0.417,1
manga-8337-9102  ,8337-9102  ,1-261318 ,213.183657175,38.4351917779,SBd        ,7,0,1.0,1,0,3.149,0.212,0.164,0.013,0.68,0.415,1
manga-8338-12701 ,8338-12701 ,1-614850 ,172.051190682,21.9968427778,SBd        ,7,0,1.0,0,1,2.717,0.073,0.605,0.017,1.08,0.432,0
manga-8338-12702 ,8338-12702 ,1-492564 ,172.57341991,22.2130216028,Sd         ,7,0,0.0,1,0,3.18,0.215,0.053,0.058,0.63,0.58,1
manga-8338-12703 ,8338-12703 ,1-489927 ,172.023326844,23.4292407086,SBd        ,7,0,1.0,0,1,3.01,0.142,0.246,0.064,0.43,0.667,1
manga-8338-12704 ,8338-12704 ,1-491218 ,172.351680684,22.4003590456,SABcd      ,6,0,0.5,0,0,2.968,0.118,0.227,0.074,0.03,0.225,1
manga-8338-12705 ,8338-12705 ,1-491045 ,172.833530941,21.424677921,Edc        ,-5,0,0.0,0,0,4.297,0.317,0.243,0.027,0.24,0.241,1
manga-8338-1901  ,8338-1901  ,1-491441 ,172.16444668,23.670900821,Sa         ,1,0,0.0,0,0,3.38,0.387,0.21,0.011,0.2,0.191,1
manga-8338-1902  ,8338-1902  ,1-588894 ,173.481443525,23.6437554726,S0         ,-2,0,-0.5,1,0,3.387,0.36,0.049,0.001,0.3,0.071,1
manga-8338-3701  ,8338-3701  ,1-491200 ,172.246907998,22.9599058459,SAB0       ,-2,0,0.5,0,0,4.101,0.331,0.099,0.005,0.12,0.086,1
manga-8338-3702  ,8338-3702  ,1-491140 ,171.187927606,22.8719360936,Sc         ,5,0,0.0,0,0,2.512,0.233,0.09,0.012,0.0,0.02,1
manga-8338-3703  ,8338-3703  ,1-492536 ,172.787029744,23.057180441,S0         ,-2,0,0.0,0,0,3.597,0.307,0.046,0.006,0.18,0.1065,1
manga-8338-3704  ,8338-3704  ,1-491233 ,172.563988015,22.9920100593,Sb         ,3,0,0.0,1,0,3.076,0.335,0.141,0.007,0.21,0.1495,1
manga-8338-6101  ,8338-6101  ,1-574691 ,173.086452708,22.630161434,Sab        ,2,0,0.0,1,0,3.483,0.276,0.193,0.009,0.05,0.0755,1
manga-8338-6102  ,8338-6102  ,1-491225 ,172.682670654,22.3635385076,SABd       ,7,0,0.5,0,1,2.242,0.2,0.296,0.01,0.31,0.247,1
manga-8338-6103  ,8338-6103  ,1-489932 ,172.512499091,23.463632617,Sc         ,5,0,0.0,1,0,3.195,0.254,0.156,0.021,0.48,0.3405,1
manga-8338-6104  ,8338-6104  ,1-492617 ,173.766095443,22.5151645563,Sab        ,2,0,0.0,0,0,2.637,0.399,0.213,0.008,0.06,0.09,1
manga-8338-9101  ,8338-9101  ,1-491095 ,171.96642307,21.4092051085,SBbc       ,4,0,1.0,1,0,2.786,0.196,0.163,0.053,0.48,0.619,1
manga-8338-9102  ,8338-9102  ,1-489884 ,171.251490671,22.514180073,SAB0a      ,0,0,0.25,0,0,2.861,0.584,0.082,0.002,0.22,0.08,1
manga-8341-12701 ,8341-12701 ,1-282653 ,189.032061007,46.6432899922,Scd        ,6,0,0.0,1,0,2.909,0.188,0.136,0.017,0.39,0.338,1
manga-8341-12702 ,8341-12702 ,1-575668 ,189.397995312,44.801017021,E          ,-5,0,0.0,0,1,4.106,0.175,0.112,0.009,0.05,0.092,1
manga-8341-12703 ,8341-12703 ,1-283278 ,190.581426554,47.2199878632,SBdm       ,8,0,0.75,0,1,3.035,0.211,0.485,0.045,0.41,0.6345,0
manga-8341-12704 ,8341-12704 ,1-620993 ,189.213252539,45.6511702678,SBbc       ,4,0,1.0,0,0,2.872,0.148,0.212,0.007,0.25,0.1865,1
manga-8341-12705 ,8341-12705 ,1-575796 ,191.493278418,45.1990128526,SABd       ,7,0,0.5,0,1,3.547,0.134,0.576,0.017,1.01,0.5505,0
manga-8341-1901  ,8341-1901  ,1-259091 ,190.582431495,45.4378646384,SAB0a      ,0,0,0.5,0,0,2.768,0.482,0.095,0.002,0.11,0.0765,1
manga-8341-1902  ,8341-1902  ,1-258879 ,190.279789022,44.6698894423,SABb       ,3,0,0.5,0,0,2.852,0.242,0.187,0.02,0.07,0.1895,1
manga-8341-3701  ,8341-3701  ,1-259079 ,190.448421792,44.9146305925,Edc        ,-5,0,0.0,0,0,3.407,0.363,0.055,0.005,0.13,0.1115,1
manga-8341-3702  ,8341-3702  ,1-259058 ,189.958285005,45.9335624945,SABab      ,2,0,0.5,1,0,3.02,0.303,0.213,0.005,0.22,0.159,1
manga-8341-3703  ,8341-3703  ,1-283246 ,191.078873674,46.4071308651,SB0a       ,0,0,1.0,0,0,3.792,0.379,0.094,0.006,0.08,0.0885,1
manga-8341-3704  ,8341-3704  ,1-259250 ,191.034146056,44.8918867776,Sa         ,1,0,0.0,1,0,3.423,0.3,0.056,0.001,0.19,0.0795,1
manga-8341-6101  ,8341-6101  ,1-258876 ,190.394645188,44.4913906069,SB0        ,-2,0,0.75,0,0,3.867,0.202,0.03,0.007,0.04,0.0695,1
manga-8341-6102  ,8341-6102  ,1-259068 ,190.35276054,45.0456823961,SAB0a      ,0,0,0.5,1,0,2.94,0.29,0.097,0.004,0.08,0.092,1
manga-8341-6103  ,8341-6103  ,1-282665 ,189.807837762,47.0043531641,Sa         ,1,0,0.0,1,0,2.824,0.437,0.091,0.009,-0.01,0.057,1
manga-8341-6104  ,8341-6104  ,1-283286 ,190.598878077,46.3043007095,Sab        ,2,0,0.0,0,1,3.544,0.284,0.196,0.004,0.04,0.0615,1
manga-8341-9101  ,8341-9101  ,1-259050 ,189.705788835,44.9585256539,SABbc      ,4,0,0.25,0,1,3.052,0.267,0.131,0.007,0.1,0.1315,1
manga-8341-9102  ,8341-9102  ,1-259245 ,191.012464449,45.1292659168,SABbc      ,4,0,0.5,0,0,2.642,0.192,0.136,0.011,0.0,0.0345,1
