plateifu,log(N/Ha),log(O/Hb),EW(Ha),KL_Calc,comparison,Classification
8549-9102,-0.395672207,-0.625413885,16.85376644,0.48534528766498797,lower,SFG
8550-12701,0.13886674,0.2928901,6.195947011,-0.6521586523806158,higher,AGN
8550-12702,0.269399509,0.170522015,6.736807187,-1.8508699248896656,higher,AGN
8550-12703,-0.296867287,-0.620778702,39.14994621,0.39455597684140087,lower,SFG
8550-12704,0.218541538,0.427727856,6.583783786,-1.2358479716622144,higher,AGN
8550-12705,0.098494116,0.305800925,7.349920511,-0.4519659183648357,higher,AGN
8550-3701,-0.104056946,-0.201420525,45.64517879,0.12738765073665714,lower,SFG
8550-3704,0.3126325,0.650281613,23.77980185,-2.6862768678411997,higher,AGN
8550-6102,-0.438727006,-0.484929834,10.24064565,0.5187312955679892,lower,SFG
8550-6103,0.091983329,0.189510129,12.73508716,-0.42368544510567374,higher,AGN
8550-9102,-0.296833415,-0.378852756,25.30989552,0.3945208410747202,lower,SFG
8551-12701,-0.198149863,0.070324845,12.2377429,0.2770311680360249,lower,SFG
8551-12702,-0.289453065,-0.331295451,9.753702402,0.3867903902000842,lower,SFG
8551-12704,-0.401487386,-0.496943009,16.04995584,0.49004724130338695,lower,SFG
8551-12705,-0.398627974,-0.544358908,100.3907509,0.48774308650114917,lower,SFG
8551-1902,-0.970901757,0.510094794,202.2151947,0.7666539966818848,lower,SFG
8551-3701,-0.604996804,-0.071594057,47.86828518,0.6225564525120206,lower,SFG
8551-3704,0.295050494,0.354953592,8.015179396,-2.296720334037411,higher,AGN
8551-6101,-0.80829903,-0.025626689,10.07933784,0.7128033615890328,lower,SFG
8551-6104,-0.458063843,-0.391394631,20.34858894,0.5327176324118469,lower,SFG
8551-9102,-0.588331036,-0.227946096,9.288643122,0.6136207960927643,lower,SFG
8552-12701,-0.1138816,0.580587373,19.30153894,0.14526764330302577,higher,AGN
8552-12702,-0.933720437,0.265886408,39.32049179,0.7554405365047769,lower,SFG
8552-12704,-0.385025324,-0.332303836,9.488039255,0.47657083845624193,lower,SFG
8552-12705,-0.621505561,0.050025104,38.86363125,0.6311388986042921,lower,SFG
8552-3701,-0.7761568,0.247660577,24.72018051,0.7004949874686717,lower,SFG
8552-3704,-0.535947428,-0.237200504,12.88791203,0.5836064817892251,lower,SFG
8552-6101,-0.693358333,-0.050564865,28.71324205,0.6656559671284016,lower,SFG
8552-6102,-0.535653392,-0.192392719,17.94100332,0.5834291826064859,lower,SFG
8553-12702,0.113189019,0.424268329,10.31024957,-0.5195886407150683,higher,AGN
8553-12703,-1.14423836,0.599978676,34.96801853,0.8121128086684793,lower,SFG
8553-12704,0.111941104,0.378498345,6.556107362,-0.5136303435399077,higher,AGN
8553-12705,-0.347502517,-0.203662579,32.45892143,0.4438249273671655,lower,SFG
8553-1901,-0.149565389,0.482848925,678.132019,0.20543886919738807,higher,AGN
8553-3703,0.049779552,0.022835592,6.019946257,-0.261619032113354,higher,AGN
8553-3704,-0.520045924,-0.141090851,96.36068153,0.5738669649429312,lower,SFG
8553-6102,-0.157116231,-0.095097712,9.759977579,0.21729355445434162,lower,SFG
8553-9101,0.096544992,0.082475614,7.884019256,-0.4433962242648519,higher,AGN
8553-9102,-0.194171866,-0.04806892,27.58182716,0.27156302423083967,lower,SFG
8554-12703,0.049307265,0.199607533,6.203709602,-0.25998938477033606,higher,AGN
8554-12704,-1.267452752,-0.07701868,11.21758127,0.8389113161219361,lower,SFG
8554-12705,-0.253136097,0.191640566,47.22220802,0.3464520115499089,lower,SFG
8554-3701,-0.395730465,-0.524939115,47.10934353,0.48539270631997444,lower,SFG
8554-3704,-0.392755488,-0.367399474,21.22485399,0.4829630602361348,lower,SFG
8554-6101,-0.524179028,-0.223426723,49.21002007,0.5764284169953341,lower,SFG
8554-9101,-0.499452015,-0.389058376,16.55435705,0.5607785526651362,lower,SFG
8555-12702,-0.216944879,-0.373413935,35.84880257,0.302010266547165,lower,SFG
8555-12705,-0.229907313,0.132254017,6.790005445,0.318456027434021,lower,SFG
8555-1901,-0.3731298,-0.341291878,22.70943975,0.4665052308671809,lower,SFG
8555-9102,-0.394708822,-0.387797726,9.794009447,0.4845602213365645,lower,SFG
8561-12701,-0.415099617,-0.615334823,6.48895812,0.5008120393639262,lower,SFG
8561-12702,-0.726961062,0.113478816,11.3313098,0.680376070395513,lower,SFG
8561-12703,-0.733753641,0.445625914,42.20552444,0.6832517923740178,lower,SFG
8561-12704,-0.291800994,-0.549827574,9.675508261,0.3892659437249302,lower,SFG
8561-1902,-0.256250766,0.334177002,10.9740746,0.35006973271818886,lower,SFG
8561-3703,-0.388582048,-0.49158842,36.13313675,0.4795262585317879,lower,SFG
8561-3704,-0.114356127,0.795261443,22.15420628,0.14611601929862195,higher,AGN
8561-6102,-0.400377937,-0.300742968,13.36296892,0.48915502901815855,lower,SFG
8561-6103,-0.213925699,0.092866813,14.91474986,0.2980902488502629,lower,SFG
8561-6104,0.215363415,1.470492923,6.009730339,-1.2055709270920363,higher,AGN
8561-9101,-0.33499034,-0.184942923,13.01169395,0.43222693156789926,lower,SFG
8562-12702,-0.700392865,0.072464328,17.41842318,0.668807485724035,lower,SFG
8562-12703,-0.205185486,-0.154853269,6.855991721,0.2865445604972615,lower,SFG
8562-3702,-0.438724461,-0.715377807,60.1604023,0.5187294155934469,lower,SFG
8562-3703,-0.364108089,-0.452493825,17.67861748,0.4586799132576209,lower,SFG
8562-6101,-0.285420551,0.840822072,54.41639996,0.3825027732003018,higher,AGN
8562-6102,-0.054155949,0.024150129,9.622159243,0.026224216926706845,lower,SFG
8562-6103,-0.346497923,-0.717481095,115.0221577,0.44290685644524286,lower,SFG
8562-9102,0.035695397,0.237484933,17.96453524,-0.2145441742647154,higher,AGN
8563-12701,-0.342621198,-0.356998685,26.5059104,0.43934274234869264,lower,SFG
8563-12705,0.146879039,0.139362505,10.75416803,-0.6978379109549628,higher,AGN
8563-1902,-0.218287988,-0.221163396,16.59264851,0.3037430688387953,lower,SFG
8563-3701,-0.520917585,-0.229459772,19.61864614,0.5744089465825757,lower,SFG
8563-3702,-0.342084264,-0.374498398,81.36313057,0.4388464226663059,lower,SFG
8563-3704,-0.847446305,0.153338067,57.76647377,0.7269830271754414,lower,SFG
8563-6102,-0.626894314,-0.014695183,24.93151426,0.6338844360715685,lower,SFG
8563-6104,-0.376703127,-0.501516395,25.07182074,0.4695585837017937,lower,SFG
8563-9102,-0.667703804,0.025774443,11.80711436,0.6538323280142605,lower,SFG
8564-12701,-0.426768477,-0.53046565,12.80434895,0.5097798365519487,lower,SFG
8564-12703,-0.464802049,-0.272485938,9.572983265,0.5374554311765313,lower,SFG
8564-12705,-0.119276483,0.221411044,23.86933708,0.15483226872639344,higher,AGN
8564-1901,-0.749543041,0.063895583,34.89653301,0.6898126515487205,lower,SFG
8564-3701,-0.74242133,0.115525311,67.37606812,0.6868745724722609,lower,SFG
8564-3702,-0.425017137,-0.480502931,11.11671615,0.5084488041819472,lower,SFG
8564-3704,0.283815202,0.171915917,32.4332428,-2.086314750466362,higher,AGN
8564-6104,-0.936964951,0.264853247,25.01860905,0.756442646942667,lower,SFG
8564-9101,-0.624733194,-0.146473529,12.60445929,0.6327866046783998,lower,SFG
8565-12701,-1.39614633,-1.35402278,23.2305541,0.8631231682137166,lower,SFG
8565-12703,-0.771802504,0.151504078,12.2194984,0.6987785714434345,lower,SFG
8565-12705,-0.447190921,-0.414570549,7.060593843,0.5249258196593073,lower,SFG
8565-1902,-0.137563465,-0.350303073,67.64957237,0.18598966175492437,lower,SFG
8565-3701,-0.384282965,-0.521337207,19.06924295,0.4759508792850621,lower,SFG
8565-3703,-0.042500066,1.046744033,79.32367706,-0.0002437491588538343,higher,AGN
8565-3704,-0.83008385,0.253706959,39.34201431,0.7207994942018547,lower,SFG
8565-6101,-0.32994183,0.180400243,6.306344032,0.4274445526870372,lower,SFG
8565-6102,-0.534057784,-0.199263957,13.17291856,0.5824652448090577,lower,SFG
8565-6103,-0.340592801,-0.41646017,6.993870735,0.43746432580271577,lower,SFG
8565-6104,-1.002842877,0.429084969,134.9494705,0.7758349797349089,lower,SFG
8565-9101,-0.638419107,-0.055742728,7.801619053,0.639666650324172,lower,SFG
8565-9102,-0.549960759,-0.184618054,41.36731434,0.5919377759218283,lower,SFG
8566-12702,-0.459723681,-0.278786232,24.54288435,0.5338910802574254,lower,SFG
8566-12704,-0.405086635,-0.591658132,25.17145395,0.49292616113374865,lower,SFG
8566-12705,-0.500573161,-0.80994877,14.71696258,0.5615053903082325,lower,SFG
8566-3701,-0.430849108,-0.254265931,9.215622902,0.5128610712017266,lower,SFG
8566-3703,-0.48432503,-0.200577322,45.0997057,0.5508047773828167,lower,SFG
8566-3704,-0.826613376,0.445690268,148.8524323,0.7195436470956165,lower,SFG
8566-6102,0.202727562,0.438160731,6.208507379,-1.09231539534952,higher,AGN
8566-6103,-0.808511198,0.23225217,63.71426487,0.7128825520228255,lower,SFG
8566-9101,0.020752602,0.011596851,6.868097305,-0.1678264508946583,higher,AGN
8566-9102,0.398936405,0.229348765,34.45959187,-7.393860695479875,higher,AGN
8567-12701,-0.49047706,-0.782458463,58.12928677,0.5548989388669001,lower,SFG
8567-12703,-0.414560878,-0.327284237,8.751485507,0.5003922916202044,lower,SFG
8567-1902,-0.406161451,-0.32615827,11.29837799,0.4937812844838342,lower,SFG
8567-3701,-0.382133471,-0.36697452,13.06865931,0.47414970100382303,lower,SFG
8567-6101,-0.307159928,-0.364655637,8.05303371,0.4050907708664052,lower,SFG
8567-6102,-0.858184637,0.243184259,14.97601271,0.7307265051809209,lower,SFG
8567-6103,-0.366564814,-0.641492911,71.87356758,0.4608275679402408,lower,SFG
8567-9101,-0.780438928,0.139804735,9.6055336,0.7021712973414403,lower,SFG
8567-9102,-0.387194505,-0.46690119,10.06876063,0.47837621281764986,lower,SFG
8568-12702,-0.441994034,-0.398604082,22.90858936,0.5211359753916985,lower,SFG
8568-12705,-0.437339771,-0.537352093,14.32363963,0.517704990460514,lower,SFG
8568-1901,0.240225596,0.248922842,8.027050257,-1.4647778576764368,higher,AGN
8568-3703,-0.772237716,0.258887159,148.989769,0.6989506685047389,lower,SFG
8568-3704,-0.351362901,-0.420027657,33.34598637,0.4473319305542873,lower,SFG
8568-6101,-0.30272464,-0.348343927,27.67366266,0.4005855457126357,lower,SFG
8568-6103,-0.440416545,-0.389631862,20.03299379,0.5199770271639779,lower,SFG
8568-9101,-0.135562533,-0.178888633,46.62345505,0.1826721572782639,lower,SFG
8588-12702,-0.511494377,-0.444026252,29.32500219,0.5684987318373602,lower,SFG
8588-12703,-0.481248376,-0.511619218,8.935638905,0.5487374071900648,lower,SFG
8588-12704,0.056369247,0.735468444,29.09575796,-0.28474527842952746,higher,AGN
8588-12705,-0.451339124,-0.580165089,71.28017807,0.5279202249094981,lower,SFG
8588-1901,-0.381545116,-0.325400134,24.58659077,0.47365510113500553,lower,SFG
8588-3702,-0.035462159,0.285185237,25.13577843,-0.016816354377182874,higher,AGN
8588-3703,-0.511016262,-0.400390697,33.25201321,0.5681958325987464,lower,SFG
8588-6101,-0.163367621,-0.129318784,57.00210571,0.2268942462879705,lower,SFG
8588-9101,-0.051716563,0.10181998,8.568201065,0.02078275971851795,higher,AGN
8588-9102,-0.280395841,-0.438228641,11.38472104,0.3770957077972398,lower,SFG
8589-12701,-0.577126813,-0.308259797,16.40358543,0.607453557270336,lower,SFG
8589-12702,-0.393484672,-0.34136714,8.506829739,0.48356012934529535,lower,SFG
8589-12703,-0.500429217,-0.262314834,8.985114336,0.5614121655510708,lower,SFG
8589-12704,-0.499812922,-0.530547872,21.37146425,0.5610127116660547,lower,SFG
8589-1902,-0.02928905,-0.034381704,18.98922014,-0.0317371881077706,lower,SFG
8589-3702,0.004545873,0.1779431,6.021805445,-0.12054805321341577,higher,AGN
8589-3704,-0.372350159,0.648843836,7.89869082,0.46583559701091004,higher,AGN
8589-9101,-0.370818154,-0.577014611,9.005582809,0.4645161399072265,lower,SFG
8591-12701,-0.601498689,-0.199962663,9.250615358,0.6207039231477771,lower,SFG
8591-12702,-0.540423245,-0.229327522,9.983555317,0.5862925902402414,lower,SFG
8591-12705,-0.269269818,-0.328014262,15.87410378,0.36486148474142077,lower,SFG
8591-3703,-0.560248774,-0.032597232,9.949016094,0.5979099966975548,lower,SFG
8591-9101,0.051859279,0.318300855,10.83268404,-0.2688390208472424,higher,AGN
8592-12701,-0.862114969,0.296959759,15.42111874,0.7320815663846805,lower,SFG
8592-12702,-0.505991169,-0.246204883,8.27836442,0.5649943448514952,lower,SFG
8592-3702,-0.516997257,-0.073638255,60.48154926,0.57196383457629,lower,SFG
8592-3703,-0.40318914,-0.648650404,37.90854073,0.49141137577592864,lower,SFG
8592-3704,-0.562504555,-0.099803651,17.01414871,0.599203574893672,lower,SFG
8592-6101,-0.422327114,-0.65688138,71.47039986,0.5063941894967454,lower,SFG
8592-6102,-0.054198083,0.070223433,11.14398003,0.026317758910995304,higher,AGN
8592-6104,-0.463714582,-0.05750336,8.248498917,0.5366954337444415,lower,SFG
8592-9101,-0.401124427,-0.517638553,12.14437509,0.4897556019629329,lower,SFG
8593-12701,-0.222503536,-0.187961883,11.51699734,0.30913807180906583,lower,SFG
8593-12702,-0.491818783,-0.227046956,8.433310628,0.555784895469233,lower,SFG
8593-12703,-0.302074858,-0.226419715,7.715596437,0.3999211706230692,lower,SFG
8593-12704,-0.15937737,-0.266562722,21.57164955,0.2207881581442941,lower,SFG
8593-12705,0.102753476,0.504407315,92.47375298,-0.4710095947429582,higher,AGN
8593-1901,-0.4817642,-0.071961568,17.04836702,0.5490849498226555,lower,SFG
8593-3703,0.106540362,-0.016686685,36.81158638,-0.48831565385535347,higher,AGN
8593-6103,0.193927849,0.289168516,7.095629334,-1.0195673098153248,higher,AGN
8593-6104,-0.14837103,-0.00846164,11.72016001,0.2035372286117607,lower,SFG
8593-9102,-0.868587629,0.233776045,7.464553595,0.7342958034389544,lower,SFG
8595-12702,-0.42815943,-0.448075479,13.4124279,0.510833273442333,lower,SFG
8595-12703,-0.462512709,-0.445664543,6.715061824,0.5358534193553817,lower,SFG
8595-12704,-0.142669712,0.072930557,8.284484386,0.1943575060880437,lower,SFG
8595-12705,-0.069843204,0.041812915,12.06174111,0.060042272496589444,lower,SFG
8595-1902,-0.400707258,-0.143905637,43.47325611,0.48942010429411154,lower,SFG
8595-3703,-0.120034108,-0.326632317,160.5699196,0.15616146129640351,lower,SFG
8595-3704,-0.343904922,-0.597030567,7.382552624,0.4405267095558859,lower,SFG
8595-6102,-0.395126071,-0.402932479,6.298041185,0.4849004538784728,lower,SFG
8595-6103,-0.468511992,-0.604321274,20.82882452,0.5400349434000625,lower,SFG
8595-6104,-0.380879146,-0.394925312,29.26254034,0.47309442901777266,lower,SFG
8596-12702,-0.107524802,0.411888773,26.35422087,0.13376830590212463,higher,AGN
8596-12703,-0.488636567,-0.145460209,6.317342162,0.5536796039306521,lower,SFG
8596-12704,0.370450382,0.303500965,6.211683154,-4.9375975966075565,higher,AGN
8596-1902,-0.212611803,0.216400721,8.831984758,0.29637349468743346,lower,SFG
8596-3701,0.188154926,0.290113356,181.5341034,-0.9743096022320406,higher,AGN
8596-6101,0.112469413,0.269370208,12.39097023,-0.5161477316344967,higher,AGN
8596-6102,-0.469105639,-0.616064391,37.49532413,0.5404458128378888,lower,SFG
8596-6103,-0.833755343,0.29038539,98.12948227,0.7221208052759635,lower,SFG
8596-6104,-0.220734269,-0.302276533,35.35737896,0.30688180625073347,lower,SFG
8596-9101,-0.530775786,-0.678311674,25.0992322,0.5804728626197996,lower,SFG
8597-12702,0.217725773,0.297780189,7.999049067,-1.2280036433131163,higher,AGN
8597-12703,0.025499126,0.265553803,8.691510916,-0.18232576060131667,higher,AGN
8597-12705,-0.480444106,-0.491979208,10.60281301,0.548194767951983,lower,SFG
8597-1901,-0.443298842,-0.142700504,24.52089977,0.522091565271031,lower,SFG
8597-3702,-0.50338115,-0.836385875,6.117006183,0.5633184580367104,lower,SFG
8597-3703,0.119026445,0.029857478,40.44175625,-0.5480226837888114,higher,AGN
8597-3704,0.139726659,0.149780724,8.330042839,-0.6569550044609871,higher,AGN
8597-6103,-0.479335508,-0.740498278,37.25428677,0.5474452921442816,lower,SFG
8597-6104,-0.684737078,0.002664697,25.53035641,0.6617412200390088,lower,SFG
8597-9102,-0.488137708,-0.470939275,15.80889821,0.5533483006599297,lower,SFG
8598-12701,-0.343515471,-0.289264958,14.86128378,0.44016791721223447,lower,SFG
8598-12702,-0.313290309,-0.298187912,15.62909889,0.4112338222609109,lower,SFG
8598-12704,-0.833619617,0.297478482,30.87609053,0.722072092161528,lower,SFG
8598-3702,-0.726832754,0.212976987,42.40321827,0.6803214355044296,lower,SFG
8598-3703,-0.575921429,-0.164938525,19.88161945,0.6067821950227964,lower,SFG
8598-6103,-0.533036756,-0.189500926,9.583910704,0.5818468128400271,lower,SFG
8598-9102,-0.104246239,0.393746767,22.92736626,0.12773792743986934,higher,AGN
8600-12701,-0.348062758,-0.581464687,19.42081881,0.44433593690131035,lower,SFG
8600-12704,-0.519472526,-0.50082684,29.00361633,0.5735099166765546,lower,SFG
8600-1901,-0.572747115,-0.151559031,126.6008949,0.6050067727590883,lower,SFG
8600-3704,-0.391712621,-0.5977699,74.54771423,0.4821073857638205,lower,SFG
8600-6104,-0.456805001,-0.275950734,28.21774626,0.5318248721771841,lower,SFG
8601-12702,-0.451033086,-0.563644835,11.98823047,0.5277002311076585,lower,SFG
8601-12703,0.932925484,-0.596412072,18.39139938,2.507706674364032,lower,SFG
8601-12705,-0.071599389,0.483642909,7.860865116,0.06370626261914025,higher,AGN
8601-3703,-0.947853375,0.344135428,23.12924814,0.7597721564474182,lower,SFG
8601-6103,-0.13475719,-0.115628659,17.7283721,0.18133071902791253,lower,SFG
8601-6104,0.200616475,0.397064391,6.383005937,-1.0744294969412107,higher,AGN
8601-9101,-0.384880263,-0.367573718,7.587745428,0.4764497796927146,lower,SFG
8602-12701,0.280450282,0.319350402,30.10865068,-2.0281530336014537,higher,AGN
8602-3701,-0.357721415,-0.512399018,16.95936155,0.45303706906024643,lower,SFG
8602-6102,-0.542848286,-0.462251584,17.35424042,0.5877380339862668,lower,SFG
8602-6104,-0.305132217,-0.109173816,13.05662012,0.40303748364261305,lower,SFG
8602-9101,-0.484974031,-0.339084678,18.892694,0.5512391748901913,lower,SFG
8603-12704,-0.458000039,-0.770254448,35.78483009,0.5326724414178607,lower,SFG
8603-6101,0.280351446,0.052489411,19.59193039,-2.0264758820148985,higher,AGN
8603-6103,-0.488549234,-0.612490463,33.36539268,0.5536216290586488,lower,SFG
8603-9102,-0.324386437,-0.408060802,19.32972813,0.4221117637611428,lower,SFG
8604-12702,-0.323983944,-0.49751576,50.6991806,0.42172249941618467,lower,SFG
8604-12704,-0.524607889,-0.649232013,42.71595287,0.5766929804736346,lower,SFG
8604-6101,-0.564972804,-0.030658526,13.39520979,0.6006125323849573,lower,SFG
8604-6102,0.120959829,0.220500619,6.798279126,-0.5576498428600647,higher,AGN
8604-9102,-0.640675012,-0.046155042,131.882019,0.6407844388237663,lower,SFG
8606-12701,0.266532168,0.596895141,8.572142363,-1.8080169051980666,higher,AGN
8606-12705,-0.483990583,-0.57379126,14.21276736,0.5505806903441938,lower,SFG
8606-3701,0.237176738,0.313964997,6.201004744,-1.4300131153561453,higher,AGN
8606-3703,-0.324702427,-0.351394287,20.11798429,0.42241709188840815,lower,SFG
8606-6101,-0.464085581,-0.503563257,13.61698413,0.5369549124749844,lower,SFG
8606-9102,-0.669298394,0.069098402,101.8018436,0.6545827614499383,lower,SFG
8610-12703,-0.155328569,-0.276317805,46.6347332,0.21451282375361935,lower,SFG
8610-12704,-0.889113945,0.32989237,7.564787507,0.7411781758666305,lower,SFG
8610-1901,-0.745724112,0.171263147,27.49602509,0.6882414233797807,lower,SFG
8610-3701,-0.570794005,0.10986854,29.5806675,0.6039089992164203,lower,SFG
8610-3702,-0.425895977,-0.539785868,26.49132252,0.5091173800750306,lower,SFG
8610-3703,-0.69139354,0.185135738,61.99019432,0.6647689056372743,lower,SFG
8610-3704,-0.332402084,-0.182352656,17.17029715,0.42978263246883575,lower,SFG
8610-6101,-0.352670905,-0.236630257,13.04855275,0.44851273420201965,lower,SFG
8610-6102,-0.498238016,-0.297555437,27.62221384,0.5599896204034194,lower,SFG
8610-6103,-0.482392303,-0.439996336,6.969567776,0.5495076334840979,lower,SFG
8611-12701,-0.469421817,-0.399395556,23.66560268,0.5406644310773974,lower,SFG
8611-12702,-0.266076663,0.01288727,15.35934162,0.36128197283983166,lower,SFG
