plateifu,avg_emline_sflux_cen_oiii_5008,avg_emline_sflux_cen_hb_4862,avg_emline_sflux_cen_nii_6585,avg_emline_sflux_cen_ha_6564,avg_emline_sew_peak_ha_6564,avg_objdec,avg_stellar_vel_lo,avg_stellar_vel_hi,avg_stellar_sigma_1re,avg_ha_z,avg_ha_gsigma_1re,avg_emline_sflux_cen_oiid_3728,avg_emline_sflux_cen_h12_3751,avg_emline_sflux_cen_h11_3771,avg_emline_sflux_cen_hthe_3798,avg_emline_sflux_cen_heta_3836,avg_emline_sflux_cen_neiii_3869,avg_emline_sflux_cen_hzet_3890,avg_emline_sflux_cen_heps_3971,avg_emline_sflux_cen_hdel_4102,avg_emline_sflux_cen_hgam_4341,avg_emline_sflux_cen_heii_4687,avg_emline_sflux_cen_hb_48621,avg_emline_sflux_cen_oiii_4960,avg_emline_sflux_cen_oiii_50081,avg_emline_sflux_cen_ni_5199,avg_emline_sflux_cen_hei_5877,avg_emline_sflux_cen_oi_6302,avg_emline_sflux_cen_oi_6365,avg_emline_sflux_cen_nii_6549,avg_emline_sflux_cen_ha_65641,avg_emline_sflux_cen_nii_65851,avg_emline_sflux_cen_sii_6718,avg_emline_sflux_cen_sii_6732,avg_emline_sflux_cen_hei_7067,avg_emline_sflux_cen_ariii_7137,avg_emline_sflux_cen_ariii_7753,avg_emline_sflux_cen_peta_9017,avg_emline_sflux_cen_siii_9071,avg_emline_sflux_cen_pzet_9231,avg_emline_sflux_cen_siii_9533,avg_emline_sflux_cen_peps_9548
7990-12702,5.00857985,9.963356972,16.15378523,24.35428047,1.598277301,56.87834167,-132.8628254,156.253479,94.06809044,0.028412032,50.48258877,11.2139852,3.060783207,3.812523007,4.42857039,1.142927185,4.54865101,2.208598137,1.122816637,-0.036803879,0.958336771,-3.673477829,9.963356972,-0.372559486,5.00857985,3.936093628,6.806819677,-0.605474114,-0.843330339,6.247680068,24.35428047,16.15378523,10.83260012,7.804236412,2.737431407,2.511538148,2.454309523,0.789785936,-6.979114652,7.416577578,2.239198506,-2.269091934
7990-12703,62.70867634,66.21941376,55.02807903,258.461113,17.08167553,58.23013306,-80.72088623,84.68153572,43.51556683,0.011423428,19.84636259,200.9702187,2.37026453,4.096601486,4.040348709,8.387835979,3.7166529,0.239329796,14.47235632,17.60219336,29.1593647,1.337400645,66.21941376,18.70396471,62.70867634,2.303990304,5.651789188,3.187132061,2.893006444,18.81624985,258.461113,55.02807903,61.64535713,43.37357998,0.317457289,6.834845543,0.228817644,2.485899985,20.7221365,4.743252337,62.5401907,3.655294478
7990-12704,48.29547977,30.00145769,106.3058891,104.7046547,7.074599028,58.39740753,-113.1519127,109.2783585,81.32936478,0.026860764,60.12769127,115.7710533,0.526370108,4.744599164,8.345517159,1.585965812,18.09163713,10.19433248,9.542966843,6.714673758,10.50934386,-0.263465703,30.00145769,13.48728895,48.29547977,6.130921721,-6.831785381,20.17815542,4.38958323,39.86112404,104.7046547,106.3058891,67.83703423,48.2109127,0.213068526,8.463581324,-0.62249811,-1.341731176,17.57604551,5.131079674,21.36611128,7.193223119
7990-12705,20.16593122,12.43729115,64.48065567,66.18889046,4.008351326,57.23920822,-58.22428608,29.13214207,128.5235825,0.029489032,110.1845608,45.00778008,3.544859231,3.604345143,7.861628532,7.734733701,11.08790845,13.31031227,-6.169688582,2.482019246,10.44005656,-12.78130412,12.43729115,1.157156199,20.16593122,6.858992696,27.44645882,-1.504160941,2.092077777,24.70594072,66.18889046,64.48065567,41.20082855,20.2151742,-2.290561497,5.221224308,5.352326274,2.056238964,14.4297328,3.916762948,23.91667461,45.34998512
7990-1901,92.24036407,25.26444483,216.2033882,125.5750904,7.475836754,57.11070633,-80.7989502,113.1479416,196.7223053,0.03010943,179.9604568,129.1634312,6.950883985,5.245678842,17.23721045,12.85430944,31.57881509,7.102124572,1.207514882,3.104379892,23.92548895,-6.553068519,25.26444483,27.45761108,92.24036407,30.087708,105.4981365,14.06575894,-10.47363484,75.21755409,125.5750904,216.2033882,107.6006927,77.64127541,9.229409695,17.66041517,21.11744404,12.10666108,10.38521266,3.431520581,23.35639715,10.32574201
7990-1902,101.6845913,288.4845505,786.8066864,1651.291931,89.2142601,57.11816406,-72.1738205,87.14735222,151.1654663,0.030099357,94.79719543,232.8832092,0.262112141,3.704151303,9.105841279,20.56019831,37.51112127,40.84870529,22.6568327,43.76945972,112.0840263,11.02697492,288.4845505,36.3912344,101.6845913,40.93584633,101.6910381,47.67764854,9.2975775,259.7147064,1651.291931,786.8066864,238.0045509,179.3579521,3.629372418,20.61319399,20.41088748,7.082302928,72.76083374,23.84679699,211.2861214,57.10928726
7990-3701,30.95081902,10.59075183,37.53288746,39.61958694,2.451025903,57.16405487,-46.18843937,81.33135796,130.8464508,0.030461448,112.9512863,64.50581074,-1.116708457,7.84562695,3.594499111,8.318314075,12.41732931,4.19102025,1.48426187,-6.692087531,10.95731592,0.440332964,10.59075183,4.03897357,30.95081902,9.227775455,-9.673629999,7.217082977,0.46778895,15.07103729,39.61958694,37.53288746,21.4138484,14.82240129,-6.070554852,11.89391303,-5.839979649,12.53514171,3.121113181,-6.3627038,20.45394611,10.7296834
7990-3702,6.171279907,13.1564014,35.65225172,75.10212517,4.503531933,57.00209808,-159.3761597,89.97146988,71.85207176,0.029662985,48.73532104,20.83276653,-1.735812396,0.797624206,0.759513482,2.689292222,1.962552935,2.161961064,1.60065341,-0.759136312,4.540009737,-1.694241911,13.1564014,1.519914716,6.171279907,2.451779068,0.911068186,6.214344621,2.646002829,12.363132,75.10212517,35.65225172,16.89397097,10.79977965,-3.482438922,-3.105984867,1.323382586,3.832516193,6.378170371,3.272335529,14.21209717,8.868465662
7990-3703,1252.185242,1146.629089,1019.591232,4119.359009,231.2899208,57.54541397,-97.19734001,72.84284973,77.84544563,0.028553903,48.1343174,2929.369385,1.365298741,6.567749977,30.53846407,105.8799305,166.0230865,219.0349846,191.4957924,289.9591293,497.6254425,4.478963673,1146.629089,402.8157883,1252.185242,39.95509624,130.9671516,122.6054783,40.49916363,320.6536026,4119.359009,1019.591232,734.2544861,534.2238312,28.15761614,71.30048561,2.919255495,19.50382066,317.8355408,39.64515877,684.5503845,62.67411709
7990-3704,24.63440514,6.556162983,23.71102428,16.97141981,1.172519475,56.77478027,-74.67629051,87.61106682,76.69973946,0.029120746,61.15790462,27.90108681,3.411236227,5.164058447,3.328612804,2.287150696,9.513437033,6.338876605,-0.404649697,4.946579933,6.719642222,-0.838882104,6.556162983,6.110521555,24.63440514,7.566370487,-6.282215476,-5.732239485,-1.968374103,12.01772928,16.97141981,23.71102428,-1.431792051,8.790032864,-127.0824966,2.051385731,4.554121077,-0.757523544,-7.424827456,-11.49386978,14.21094918,10.37667799
7990-6101,-0.421574466,19.37941027,24.20053577,68.69772148,3.730467856,56.87445831,-122.0293179,75.64612961,46.73987007,0.027098641,32.3867588,10.60052681,1.515047789,-2.645898461,3.873224616,0.08622393,4.893190145,5.155212283,0.312757008,1.741935909,9.192228317,-3.737582564,19.37941027,0.168962688,-0.421574466,-0.801492497,0.237091854,-0.629880399,-3.91056788,6.053243637,68.69772148,24.20053577,8.774396181,7.654145241,-0.903653875,-2.825220227,0.270398583,0.4736114,16.85545397,-1.754043311,3.954665959,1.278499857
7990-6102,2.960012674,4.856516778,8.668883801,19.97561526,1.317903757,56.85205078,-91.36492348,78.70009995,43.53466797,0.02678533,32.80396843,10.76484466,-0.605665594,-1.365117028,2.308824331,2.83786428,2.422496051,-2.854424328,-0.06740099,0.097489208,2.453395069,-0.835268788,4.856516778,0.87426392,2.960012674,-1.193601534,0.116438225,0.882657334,0.488826733,2.208153099,19.97561526,8.668883801,8.752894402,4.573092878,1.169874877,-0.408153772,-1.493137985,0.304680504,-8.115703464,-5.514553607,-0.41772447,-1.960426986
7990-6103,13.82434392,5.39453584,29.69143343,31.22626877,4.480447173,58.76468658,-90.43400764,114.980484,74.20828819,0.029324686,42.50546265,36.79008007,-0.319350343,4.555029273,0.444420338,0.096748374,12.12007177,8.226351142,1.796592176,-0.328272022,8.163184285,-3.341436625,5.39453584,5.429240942,13.82434392,5.70887363,-5.260701954,4.464753389,-3.505298197,10.32095981,31.22626877,29.69143343,16.24804783,11.8739965,-2.25386411,0.470152494,4.937058449,0.468719393,1.947249085,0.896691605,-3.643476307,-2.228828073
7990-6104,77.74048615,376.0857239,535.5365295,1583.422302,92.02088356,58.58885574,-41.60016251,79.94796181,61.69420052,0.026235212,41.22743416,236.8756866,4.863623857,6.05726099,7.935130715,5.465838373,32.49333811,61.26796532,48.0530262,91.15258789,155.413826,1.412428677,376.0857239,26.23820305,77.74048615,16.19362879,29.4861598,19.19499063,8.031836629,173.9223404,1583.422302,535.5365295,240.0879669,181.3949165,6.42275846,-2.393073916,1.81723316,8.169047236,95.78174591,12.59743285,196.1431885,31.1954031
7990-9101,13.18852282,44.72853661,74.76086807,210.0856323,12.3857317,57.17349625,-116.4156036,111.7631626,59.35194683,0.02802249,45.06167889,35.68724823,-2.828924656,5.296676874,2.373423398,0.995600984,8.422373295,6.979801893,7.246059179,7.210594177,16.55384016,1.219109803,44.72853661,0.019910477,13.18852282,5.650323272,9.911536217,2.890393555,2.981214583,25.9705925,210.0856323,74.76086807,37.37927437,30.45220041,-0.990261778,2.680907249,2.885766149,1.520407259,-1.956406236,-1.931220144,13.92596102,5.329772234
7990-9102,14.0227499,29.85607767,65.45782852,153.2448769,9.488256693,58.32173157,-140.036438,120.7745285,75.36057281,0.029164978,74.01564789,27.30716753,1.587562323,3.130669117,1.814055368,1.643337935,13.00426602,7.858429432,3.478581607,9.854266882,13.97655272,-3.386119843,29.85607767,1.670469463,14.0227499,5.407194972,3.059911489,0.301979799,1.468278408,25.55940533,153.2448769,65.45782852,18.8551321,13.86618733,-0.183130428,1.625765145,1.567014337,3.333933651,-1.30528602,3.652390659,6.241624832,9.417087793
7991-12701,43.4591341,79.65842628,248.198719,432.2313156,57.62971592,56.93534088,-316.8221817,8.541854501,70.05805779,0.028431936,39.10097313,142.9641037,0.06504523,0.731361337,2.695880428,5.520828485,19.48976731,13.9603703,8.391238213,14.64855671,31.43656778,1.849227697,79.65842628,12.12107873,43.4591341,8.802277803,12.33570814,22.71410322,6.63837707,86.34846115,432.2313156,248.198719,96.22416878,71.97070885,1.577580005,6.032198191,4.001072407,6.32875371,37.2830286,6.100981712,112.2465382,12.37331319
7991-12702,44.04665184,29.4610908,84.82135773,52.94279575,3.208238423,57.4328804,-201.1076164,53.85263634,205.9259644,0.032445722,240.286129,47.95320892,0.846700139,-3.167147279,6.706309915,9.862036228,10.29202938,7.074050903,5.716859698,-3.684752077,21.87100983,-5.653995167,29.4610908,8.567417622,44.04665184,21.3355279,-1.283844948,7.6119982,-4.805587053,24.89663076,52.94279575,84.82135773,42.41465473,24.4844923,-5.187622428,7.573785543,-14.88705945,4.203971446,9.143344283,0.600146286,16.67187071,8.652124524
7991-12703,33.09902477,17.88161707,92.70762444,60.65312195,5.219605088,57.36675262,-132.8487377,260.2306442,109.1305752,0.030262133,77.82234383,55.80567741,0.657488897,3.126172513,7.847716868,5.072371185,15.86832511,6.948487043,4.773836374,0.550962495,9.390551805,-4.87042886,17.88161707,7.331718206,33.09902477,12.08533049,11.25934458,6.677714944,-1.36163193,27.65626574,60.65312195,92.70762444,36.58581352,32.81040621,7.3462888,3.434159517,4.957639635,-0.292426035,0.560388386,-1.707606018,13.75302362,9.62265408
7991-12704,7.107787728,27.11143637,35.18221569,96.99777222,5.471671462,56.95187759,-95.09844208,78.95374298,53.3606596,0.025018776,22.13971329,40.33964348,-2.314261079,1.901946843,5.35076797,-1.08123295,2.378939696,7.450273752,1.600200683,4.949454904,13.83634281,-2.612826765,27.11143637,-0.382028297,7.107787728,1.99520871,-0.172527254,4.397881389,2.214843035,12.73651457,96.99777222,35.18221569,21.01141024,15.99998188,4.445323706,0.133103434,1.187426701,-0.089602098,11.93971014,0.995553449,11.68844676,0.156594388
7991-12705,1.51419571,2.611998498,15.3797946,12.65913415,4.010008693,56.29600906,-194.3441582,232.1340294,140.5721741,0.113230431,71.91178703,10.23229218,-0.819863304,0.333012614,1.486335948,-0.780768916,0.214009404,2.947669148,-0.252770435,2.286006391,3.373935491,-0.662843913,2.611998498,8.486723661,1.51419571,4.694463253,-1.925810874,0.555629686,0.215425413,4.208052933,12.65913415,15.3797946,9.248645782,5.66577065,1.619266897,1.152401194,-2.122120529,16.04171038,3.003209114,-14.36951137,-999,-999
7991-1901,786.3757019,1181.716339,2043.160461,2437.145813,182.9543114,57.97609711,-421.3036041,170.4673843,471.4857712,0.092569238,713.5586395,59.46314812,11.21498728,-93.69855499,-48.3361454,-17.51069287,149.1228142,127.1086712,119.7914276,153.8839703,342.9839859,111.8306656,1181.716339,186.142704,786.3757019,21.08812237,144.4007072,14.20755315,50.08353615,1509.068512,2437.145813,2043.160461,43.92038155,45.69767857,28.17408895,26.02250624,-22.42740965,0.814997762,42.89521313,26.88389301,-999,-999
7991-1902,23.06371689,-1.824398994,17.46831226,13.42412949,1.199115798,57.50400925,-107.0675201,122.4620895,113.1008377,0.028303949,132.1915779,20.85033035,2.144130886,-1.327481523,6.899737597,4.313499957,15.8961854,18.1935482,-4.347925782,1.957027793,3.805088043,-6.434238166,-1.824398994,8.58607471,23.06371689,18.93571329,-5.08176706,-7.151443601,1.388925768,7.031120181,13.42412949,17.46831226,3.498406261,2.236716449,37.72386265,-22.89070797,-0.275818214,8.690325379,5.080603719,2.737281799,5.98196578,-14.9688592
7991-3701,7.705833077,9.991356671,19.93374014,24.71091652,2.017167628,55.4329567,-211.1383095,329.03022,320.9316177,0.074791249,534.2893219,-1.465765148,-0.100550897,-4.198712707,3.060960352,-9.061404943,-2.626763821,-0.67739284,-0.103886157,-3.072605968,3.242372721,-4.189015806,9.991356671,-8.532017231,7.705833077,18.95783329,-29.05394793,1.74503091,3.031006336,21.82875466,24.71091652,19.93374014,8.995409966,3.828829169,4.903175712,-1.079965532,13.40630984,-5.680770397,0.238114223,-7.05106771,11.40024054,9.813056827
7991-3702,256.8212318,92.93314552,246.2789116,395.1989746,25.06062651,57.32242203,-101.7716122,110.7463093,95.09603882,0.0266112,92.06104469,91.11758423,2.248577699,-2.506048083,8.249373198,8.57333374,35.74710321,22.58412743,14.51232958,17.87827349,38.21528912,9.584229708,92.93314552,86.04636765,256.8212318,10.6510303,10.22482729,14.44948554,14.15717721,84.88753891,395.1989746,246.2789116,75.90107918,62.94963932,4.406304598,13.98190117,-3.92068404,3.834172189,25.02258682,10.11959481,86.71767426,9.072067618
7991-3703,0.945717558,0.903511904,5.667367101,4.592410564,0.322081216,57.47743225,-64.7494278,96.52746391,51.02629757,0.026758762,398.7226257,-1.317522168,-0.329663783,-1.160388321,1.013915323,-3.693122387,3.668324202,2.800330698,-4.847738385,0.040035389,2.249744117,2.551672459,0.903511904,1.802120119,0.945717558,-1.585563809,-8.798778415,-3.095178485,5.1075176,3.373206913,4.592410564,5.667367101,-0.978456587,0.330409028,1.016525358,-0.553807937,3.011677027,1.963664889,-9.535859108,0.335350107,-7.279856443,-1.310212284
7991-3704,41.61528397,21.64353156,89.40467644,74.52985764,4.620494723,57.09795761,-142.8209305,169.9218674,138.0851173,0.027537728,89.94286537,52.35090637,0.402157381,-0.699724555,4.320796371,-2.810187578,19.56140494,14.92990875,-1.176936598,0.78990896,12.17003596,-3.362624399,21.64353156,9.04664278,41.61528397,15.38971567,23.15647507,-0.086419724,6.095196605,36.88104439,74.52985764,89.40467644,46.33899975,38.36588001,4.049126267,4.824852884,-11.49602723,6.657314897,13.25435209,16.14420915,15.43969631,11.65089583
7991-6101,23.39121437,16.29071379,31.7361412,18.20402908,1.125220925,56.75725174,-77.03014565,71.65147781,128.468502,0.0328858,304.8410797,13.73678637,2.780094177,1.100026026,1.401010543,-0.283488698,7.502511382,4.230694652,2.582131743,-10.08773184,13.22997701,-4.392075479,16.29071379,5.433220625,23.39121437,13.80901933,-16.35845852,1.282750338,7.616088986,11.11300468,18.20402908,31.7361412,9.024301648,9.466659069,13.91766286,3.690769136,-2.486242235,-10.92481923,-3.413400114,1.085004881,7.113358617,3.721354693
7991-6102,0.61012727,1.154355735,1.791088253,1.290847227,0.189972587,56.87628174,-96.27523994,96.5474205,57.04183578,0.029497846,523.4296188,-1.064961221,-0.460935235,3.007101715,1.137133837,2.586390674,3.867989838,0.634791344,-0.247388944,-0.462319359,1.941387057,-0.520976394,1.154355735,-0.446768906,0.61012727,2.157063007,-0.269713551,-0.662575275,-0.238153443,0.418061065,1.290847227,1.791088253,1.638106853,1.077772945,1.801392674,0.043643769,-1.024169043,1.698963284,-2.792060792,1.962818176,-4.783647418,0.880399436
7991-6103,15.88515973,51.363451,72.42601585,212.7532654,12.96971035,56.9912529,-80.18857765,83.52863503,33.55951405,0.031123025,29.81187105,79.24858475,-0.344179749,-1.701379389,1.46646139,4.942170024,6.568500102,8.528004885,8.363450408,4.853893161,19.28131485,1.354081869,51.363451,3.875379324,15.88515973,3.020184815,3.261622787,9.422674894,2.011049449,24.08437014,212.7532654,72.42601585,48.61715317,30.17232227,2.780574441,1.989629656,1.389196008,3.04931581,20.01251936,-0.871924698,30.77086496,5.84265101
7991-6104,603.0867157,67.21281242,585.3526459,321.2074203,19.92563629,57.65877151,-170.537014,205.0046806,110.1903896,0.028236559,139.3039398,190.6742058,1.023957927,-3.212670982,6.400107145,2.703534305,64.0767746,14.88048434,15.08716106,15.2786622,29.51717997,17.28295708,67.21281242,191.5753021,603.0867157,30.3351078,11.72152138,45.18619919,16.07659411,212.4929962,321.2074203,585.3526459,136.599865,112.3901596,6.605235219,39.14196682,6.543180346,10.88039207,67.36597061,-4.000916302,175.8688431,12.97768283
7991-9101,9.483700514,19.94827223,28.75307131,75.80064583,5.971382856,56.9277916,-105.1644497,127.8860016,52.42275429,0.028345361,28.21226263,24.77801657,0.659286462,0.751573101,1.836299837,1.791090876,11.31984758,3.943236053,2.333105266,6.562193513,9.227282763,0.751390129,19.94827223,1.49566406,9.483700514,0.939670175,-1.218985915,2.563031137,1.135151476,9.537100554,75.80064583,28.75307131,16.94832087,12.20984197,-1.123305336,1.615275025,-0.767166033,1.535951436,2.421385586,-2.536486804,9.152933598,1.161935657
7991-9102,6.545351505,8.101861,0.319055825,1.609164317,0.255722513,55.87652588,-105.3536987,110.354955,237.2121836,0.140527313,373.9885457,2.22636199,0.172397176,-3.386042515,3.502249638,3.263422171,3.806884845,3.20967253,-1.795252164,-1.462303877,5.317938964,-1.273297032,8.101861,-0.415586531,6.545351505,3.916423003,-2.609506289,0.803156495,1.356669267,-2.495577733,1.609164317,0.319055825,1.468417009,0.71899577,-5.258506616,1.583891551,4.315188726,-54.53013229,-999,-999,-999,-999
7992-12701,2.651704073,3.015997966,0.067254086,0.284423331,1.358049214,62.46434784,-92.2411499,87.14833577,230.2475281,0.057742962,311.6251729,4.88178285,-0.304114801,0.709506214,-1.328925649,2.170230945,6.464476903,3.115570068,-4.276692549,-2.194005728,5.878678799,-2.14526089,3.015997966,1.620598435,2.651704073,7.924100081,-4.567052682,2.250659466,1.825185696,-2.692117135,0.284423331,0.067254086,4.448621114,2.00182875,1.076233089,2.330900828,-2.898912907,3.762769222,1.547100544,-6.983834743,-6.467049917,-3.314498186
7992-12702,20.6940856,9.258015633,31.28947496,49.02084255,2.797276795,62.41999817,-109.8074265,86.2799511,162.2658234,0.06148146,124.3356609,47.03485775,1.837197363,0.719745189,-1.22149986,-4.813361645,12.35975146,1.623531699,4.225173652,-1.065646477,3.884281099,-4.961743832,9.258015633,5.126250029,20.6940856,5.64230454,2.210388124,3.115922689,8.445139647,16.69246125,49.02084255,31.28947496,19.9594121,16.33392811,0.102851317,2.175356686,1.275393248,1.719318643,9.871639967,-6.405724883,11.99097347,16.06809449
7992-12703,201.7924232,101.6779747,39.63254547,326.9169693,29.30352449,64.70550537,-79.96319771,85.51523781,50.03464317,0.01602541,18.03928947,319.5408783,-1.431042612,0.33053261,0.794895351,8.653082728,4.264957488,17.8122344,13.21271706,24.4817462,44.9751606,-2.564679235,101.6779747,62.23083401,201.7924232,-0.85088158,6.680103064,9.434311152,3.102703869,14.52128768,326.9169693,39.63254547,57.50165749,39.42225075,1.069128871,7.998689413,2.272328198,1.275287554,22.85879374,4.13844043,65.36549377,6.203068376
7992-12704,6.724001726,13.74887721,9.748497963,4.390573343,2.904011885,63.1795311,-401.5006409,81.89957428,258.8497772,0.099850746,267.9396413,4.004865805,-0.882360081,0.483099371,3.330629587,-2.53861618,3.197826783,-1.57809031,2.49140803,-3.844162146,16.59964752,-0.627407432,13.74887721,2.186622779,6.724001726,7.421028455,-8.93136247,-2.639900287,-0.702237527,2.054015716,4.390573343,9.748497963,-1.938429674,-2.78337121,2.076429526,2.103841941,-3.339484453,3.497473876,8.155274709,-5.696791331,-999,-999
7992-12705,8.927905321,6.55898273,21.42759466,11.22374845,0.871697202,62.8724823,-32.32342219,546.4030457,205.0953941,0.105106467,336.6879501,11.35253048,-1.408225954,0.31797773,2.604839742,1.601498574,0.813927948,1.076460845,-3.951672971,1.244073942,0.285823703,2.794911623,6.55898273,1.520244449,8.927905321,8.464334488,-2.09099412,-0.609865129,0.920992047,6.540479064,11.22374845,21.42759466,6.939196706,6.721150637,3.158630967,1.985079885,-0.513496377,3.105348468,-20.73253345,-9.903958321,-999,-999
