plateifu,avg_emline_sflux_cen_oiii_5008,avg_emline_sflux_cen_hb_4862,avg_emline_sflux_cen_nii_6585,avg_emline_sflux_cen_ha_6564,avg_emline_sew_peak_ha_6564,log(N/Ha),log(O/Hb),KL log(O/Hb),gz2_class
8981-3701,12.38880754,3.194559604,14.0326345,3.101724714,0.783532247,0.655535963,0.58861851,4.477772301,E
8981-3703,209.781311,331.2899857,540.4294891,1600.974335,98.80702591,-0.471645331,-0.198441513,0.542197712,E
8981-3704,134.8253479,210.3455505,214.0096626,706.3180695,46.29094505,-0.518566934,-0.19316178,0.572945172,E
8981-6101,145.2303925,51.1656065,256.6162949,198.4779892,13.90944672,0.111571879,0.453079384,-0.511875394,S
8981-6102,6.709911704,6.14873004,8.24461329,7.680886865,0.63879621,0.030758922,0.03793138,-0.198758999,E
8981-6103,24.09996128,31.04759693,84.52637482,157.5794907,8.920810938,-0.270507449,-0.110011647,0.366240562,S
8981-6104,291.2497406,37.59807777,154.0704308,135.5340004,8.10756743,0.05567104,0.889099905,-0.282260108,S
8981-9101,16.76208854,12.39567125,15.53561449,17.21472692,2.832874715,-0.044571702,0.131058081,0.004548104,S
8981-9102,23.88690662,21.17500973,12.25302458,69.91348839,13.27606535,-0.756317667,0.052336293,0.692575869,S
8985-12701,25.12282562,27.81156397,32.35562658,100.6824512,29.82889843,-0.493003966,-0.044156928,0.556565433,S
8985-12702,57.77784824,26.33126783,69.5357399,62.48669434,3.784758151,0.04642053,0.341289593,-0.250107567,S
8985-12703,124.39995,37.58631516,104.6747437,115.0439816,10.99615645,-0.041021998,0.519790455,-0.003686383,S
8985-12704,45.94221783,38.44942856,25.24793959,147.3733864,16.25031376,-0.766193121,0.077322067,0.696549592,E
8985-1901,790.9667511,360.7731018,149.3769379,1177.951294,79.95021057,-0.896843781,0.340924078,0.743716373,E
8985-1902,57.80570221,60.9018116,162.5449677,219.9882698,14.14173436,-0.131425996,-0.02265953,0.175743875,E
8985-3701,59.5157671,51.60287857,34.13832378,150.0486755,39.67869282,-0.642989973,0.061958107,0.641926779,S
8985-3702,8.991863966,30.03667545,38.38194656,109.766758,7.209721923,-0.456343841,-0.523802134,0.531497214,E
8985-3703,67.26693344,32.60981894,87.46775627,120.5529079,8.506366968,-0.139329705,0.314453242,0.188899946,E
8985-3704,349.6316986,308.3289948,279.1503677,1051.400818,63.53220177,-0.575930106,0.054596433,0.606787033,S
8985-6102,16.66258049,30.73757219,67.19669914,170.3985329,16.29921818,-0.404117911,-0.265927301,0.492153643,S
8985-6103,43.36775208,56.76325417,45.66340733,196.1337128,10.28470325,-0.632983935,-0.116900374,0.636954774,S
8985-6104,51.24297047,137.8387947,549.4333954,996.1127319,65.02469635,-0.258393438,-0.42973717,0.352540506,S
8985-9101,12.60576701,-3.010255501,24.54271746,16.75746012,1.269323915,0.165714453,0.621965917,-0.814695939,E
8985-9102,7.942760706,9.889113426,16.62752533,13.69410372,3.953893185,0.084294005,-0.09518588,-0.391515476,S
8988-12701,4.145192981,3.908830762,3.831412792,9.056096554,1.087119341,-0.373582099,0.025497887,0.466893144,S
8988-12703,37.80264282,49.73784351,105.0180397,262.2664566,23.16329241,-0.397478841,-0.119164789,0.48681282,S
8988-12704,11.95096684,21.50278044,80.60792542,134.7939415,8.432793856,-0.223292629,-0.255091579,0.310140652,S
8988-12705,3.12380898,7.769264102,11.48649716,29.42266178,4.166192919,-0.40849435,-0.395695416,0.495630139,S
8988-1901,5.901659191,8.067818403,5.548277617,25.42852354,2.080513835,-0.661162961,-0.135781988,0.650731989,E
8988-1902,23.71137905,11.44381618,9.65152669,9.859866381,1.288319737,-0.009275014,0.31638594,-0.082755689,E
8988-3701,13.32045674,16.06413317,9.227982759,50.18698406,4.381743431,-0.735484324,-0.081338179,0.683979318,E
8988-3702,11.05355906,17.95097589,19.51068211,54.01247597,9.47057128,-0.442221633,-0.210585927,0.521302857,E
8988-3703,42.95924282,212.1173973,282.247673,829.4944763,48.53185558,-0.468183128,-0.693519672,0.539807109,S
8988-3704,201.9930687,169.6371651,110.8426781,556.7079468,38.75376225,-0.700920411,0.075815461,0.669042303,E
8988-6101,36.25965118,44.99512863,34.14326668,144.0999222,7.731559157,-0.625358676,-0.093741876,0.63310479,E
8988-6102,49.14616966,42.97604656,276.0207672,227.8353539,16.05561948,0.083320643,0.058263214,-0.387534433,S
8988-6103,28.0361743,1.97187686,27.48120117,28.1216774,1.832971483,-0.010005511,1.152838961,-0.080818744,E
8988-6104,175.7962914,617.5214844,2431.311646,3733.400391,227.9188194,-0.186263938,-0.545642363,0.260495933,S
8988-9101,22.02673388,24.14208269,78.55138206,119.0364399,7.377855301,-0.180526099,-0.039824628,0.252297422,S
8988-9102,16.14047122,27.4549818,99.28837204,163.1391754,9.864744186,-0.215659873,-0.23070495,0.300346071,S
8989-12701,0.292833854,12.5822742,34.79521656,61.6481781,13.73092961,-0.248400703,-1.633137863,0.340891699,S
8989-12702,12.47473049,35.53380489,47.5317049,135.6610451,13.32269287,-0.455471766,-0.454610542,0.530876705,S
8989-12703,3.659309864,5.575566451,4.502766291,2.979747772,0.35459276,0.179299902,-0.18288981,-0.908382509,S
8989-12705,5.343580604,2.998241127,5.080189586,8.528290272,1.41839546,-0.224982054,0.250965808,0.312279494,S
8989-1901,37.77942085,148.3964462,228.754097,683.1280823,41.93321705,-0.475133258,-0.594168205,0.544588366,S
8989-1902,22.46922827,82.22085571,244.3678703,322.9389038,22.83325243,-0.121076263,-0.563393836,0.157984271,S
8989-3701,26.08223009,7.161811352,25.23216724,31.04262829,2.015650839,-0.09000393,0.561321845,0.10072193,S
8989-3702,1.549477924,3.844383154,1.524430765,10.47561389,1.579050869,-0.837071778,-0.394641273,0.723307956,E
8989-3703,955.6496887,110.0052223,428.2358704,418.9925766,29.0244174,0.009476714,0.93888542,-0.134580142,S
8989-3704,27.96330404,29.66390038,25.25976658,96.13351059,26.77946758,-0.580445469,-0.025639769,0.609293987,S
8989-6101,14.36705112,50.77907276,56.84672356,171.3026085,9.359020948,-0.479058538,-0.548317129,0.547257771,E
8989-6102,199.2484016,72.14746094,20.26949692,221.128727,14.48523021,-1.037802196,0.441173794,0.78543765,S
8989-6104,8.385941267,20.14640284,35.33716679,77.00798798,4.848601222,-0.33830405,-0.380645697,0.435333486,S
8989-9101,51.61014748,20.24487519,-8.076851487,46.94943237,4.067134678,-0.764388249,0.406419996,0.695828089,S
8989-9102,32.0886488,104.4128799,270.7499466,551.4201965,35.8596077,-0.308914289,-0.512402645,0.406858634,S
8990-12701,9.827077866,34.03820515,77.67432785,226.1765633,13.63575792,-0.464170097,-0.539542254,0.537013995,S
8990-12702,81.15820503,64.25409603,230.8329239,106.5830555,7.062958717,0.335609586,0.101431615,-3.349014231,E
8990-12705,938.2596741,78.13628197,192.0095825,336.2498856,21.45393085,-0.243339242,1.079470309,0.334866896,S
8990-1902,271.4658508,261.0395889,201.3321571,922.9925079,57.97246265,-0.661285029,0.017008828,0.650790177,E
8990-3701,11.51732993,9.305302143,7.012608051,19.44560528,2.067806631,-0.4429419,0.092621329,0.521830426,E
8990-3702,32.30327845,29.43592346,41.10716772,40.21031761,2.853978515,0.009580051,0.040368936,-0.134877434,S
8990-6101,28.39118512,36.89703242,3.680070957,7.300828457,0.86479191,-0.297515952,-0.113807916,0.395228245,E
8990-6102,3.479308208,1.13442866,-0.87997365,0.433235268,0.664138297,0.307745864,0.486715712,-2.569534373,E
8990-9101,45.19748402,23.91510105,128.739502,142.9165001,9.078141928,-0.045370547,0.27644204,0.006385603,S
8990-9102,30.73088217,43.7550211,75.1970787,173.5489883,13.68225479,-0.363221117,-0.15345287,0.457901416,S
8991-12701,6.431848168,8.707481861,12.0386169,26.43596983,2.10343051,-0.341618653,-0.131556795,0.4384155,S
8991-12702,5.671226184,8.767506917,-1.057708939,2.882999579,0.49110204,-0.435478404,-0.189199149,0.516322972,S
8991-12703,6.041768551,29.47928762,39.06785011,132.5970612,8.16643858,-0.530714386,-0.6883529,0.580435464,S
8991-12704,105.3728638,103.6198597,222.932724,518.8464661,31.96252966,-0.36686504,0.007285783,0.461089159,S
8991-12705,10.57513213,29.54635429,55.98698521,135.830761,18.90293598,-0.384911052,-0.446218099,0.476475477,S
8991-1901,16.93326497,5.145436496,10.7622962,7.668694675,0.80643031,0.147183494,0.517318482,-0.699618368,S
8991-1902,8.515088558,8.401247978,2.735237519,4.949487527,0.413584381,-0.257565189,0.005845365,0.351587155,E
8991-3701,17.62819386,6.109231815,27.96115351,34.90578794,1.888911396,-0.096342362,0.460221213,0.112912993,E
8991-3702,17.99283957,12.30053335,24.21904802,18.20046568,1.218861759,0.124074568,0.165175765,-0.573385817,E
8991-3703,36.22749996,34.28224277,22.53822899,107.8075008,8.060288668,-0.679729191,0.023969139,0.659440278,E
8991-3704,6.796628715,4.117195304,2.663302479,13.04678352,1.157117382,-0.690082963,0.217692077,0.664175538,E
8991-6102,6.574601471,6.593588859,3.506219417,7.280478239,0.940177828,-0.317320818,-0.001252431,0.415220537,E
8991-6103,38.13419533,14.36685658,35.58583546,48.59820557,2.808793485,-0.135343067,0.423952831,0.182306953,E
8991-9101,82.48194885,151.7963982,170.5501175,556.6468506,42.91136551,-0.513727733,-0.264902553,0.569909726,S
8991-9102,41.60903835,15.26054621,89.05694962,42.32154655,3.002336204,0.323106286,0.4356176,-2.962662376,E
8992-12701,28.90965414,72.70018005,216.7918243,440.4222412,25.51559448,-0.307826343,-0.40049259,0.405763254,S
8992-12702,45.56251144,95.04689217,366.1940994,614.9268341,36.69361115,-0.225112103,-0.319330266,0.312443707,S
8992-12703,2.753950655,7.334822297,10.36564183,27.07092667,3.289752066,-0.416906924,-0.425433442,0.502216442,S
8992-12705,19.02572584,8.43526113,22.92122221,17.13697195,1.043816045,0.126303686,0.353242703,-0.58482264,E
8992-1902,2.537063599,4.903355241,10.55366826,18.48104763,1.607998997,-0.243323148,-0.286162004,0.334847602,E
8992-3701,53.05883408,25.493536,37.0980835,52.64905453,3.298202276,-0.152039102,0.318327625,0.209354253,E
8992-3702,377.4563522,121.7323036,282.853302,324.4368439,20.70086718,-0.059568915,0.491460898,0.038119701,S
8992-3703,9.723644733,21.97971249,33.41281414,101.5336609,5.797744274,-0.48269699,-0.354192924,0.549712473,E
8992-3704,59.51096439,49.6625452,93.26691437,67.74456024,4.116555512,0.138853181,0.078568015,-0.652083224,E
8992-6101,246.3421135,261.3434448,692.0276031,1170.746246,73.33571243,-0.228339356,-0.025672948,0.316499181,S
8992-6102,47.65408039,24.84069014,233.3900871,131.3768272,8.186652064,0.249563637,0.282936436,-1.57723854,E
8992-6103,21.61233902,7.662423968,22.48134518,20.74062538,1.789246023,0.035000446,0.450335593,-0.21230029,S
8992-6104,21.99348569,11.48291087,10.39742112,25.59870863,2.314462125,-0.391292423,0.282242071,0.481762027,E
8992-9101,60.14243603,55.052001,57.07338619,177.0441475,10.55225134,-0.491647935,0.038407906,0.55567222,S
8993-12701,50.14795685,26.21009827,183.3204384,83.93052483,10.68275428,0.339290948,0.281784594,-3.476853536,S
8993-12702,51.08760166,24.72860003,108.1677856,59.24066162,5.929972291,0.261478039,0.315115985,-1.735351348,S
8993-12705,10267.27954,873.0073395,3630.289673,2862.239563,179.1912193,0.1032353,1.070437492,-0.473191686,S
8993-1901,5.514192104,8.128155708,0.72998625,4.924530665,0.734232227,-0.829050166,-0.168510123,0.720426141,E
8993-1902,0.761928037,2.91467762,-1.097688526,2.120890796,0.411869973,-0.286039183,-0.582676572,0.383163511,E
8993-3701,38.80599022,16.33100188,79.92473793,46.59104347,2.882339001,0.234378784,0.375885941,-1.39890099,E
8993-3702,56.86590099,86.59127808,76.69981384,286.376442,32.0108881,-0.572142979,-0.182622225,0.604667649,E
8993-3703,72.01049805,34.94843602,107.0562801,92.45209503,5.716334343,0.063695392,0.313968069,-0.311336652,E
8993-3704,6.922576904,3.422330916,9.480040073,5.671003878,0.726036742,0.223150229,0.305945789,-1.281138609,E
8993-6102,18.97418737,27.77418613,57.23712921,145.5576515,8.027959585,-0.405357197,-0.165478157,0.493141618,E
8993-6103,231.6122856,286.6290398,669.9340973,973.9958649,60.77920914,-0.162525031,-0.092558596,0.225611287,E
8993-9101,11.87937528,10.14082819,4.823823124,27.95141828,2.629870117,-0.763012474,0.068720177,0.6952767,E
8993-9102,470.8716965,76.65896034,222.0070953,293.1970367,17.45344925,-0.120792722,0.788339661,0.157488973,S
8994-12701,14.87981391,10.30577695,26.13316774,26.33218241,3.488688886,-0.003294799,0.159516761,-0.09883732,S
8994-12702,40.38536358,55.72116947,53.795187,195.0813751,15.65617561,-0.559472387,-0.139796226,0.597463466,S
8994-12703,11.12527895,65.27519608,87.07378197,238.4129219,13.26885438,-0.437442382,-0.768437276,0.517781012,S
8994-12704,6.250116944,7.67167598,11.32243073,33.81613469,4.771640182,-0.475184292,-0.089002108,0.544623215,S
8994-12705,13.23445487,36.18015957,87.48873901,214.410778,11.80962658,-0.389294456,-0.436764421,0.480115285,S
8994-1901,4.519758105,10.42835951,20.73347521,44.64845371,3.396062672,-0.333134321,-0.363100802,0.430475741,S
8994-1902,26.07293653,8.306173563,20.40674639,21.67219019,1.463710845,-0.026129036,0.496788946,-0.039518846,S
8994-3701,4.024687469,4.980356932,14.80768037,29.1321249,1.976754606,-0.293885132,-0.092528307,0.391450618,S
8994-3702,5.057293177,3.611690577,1.429081827,5.572548866,0.729226142,-0.590996789,0.146207595,0.615068948,E
8994-3703,3.849314809,0.008529976,-4.176339388,1.676559031,0.492881045,0.396376935,2.654435621,-7.095446931,E
8994-3704,-0.019760774,9.262061119,15.05493402,32.16466045,2.447861671,-0.329700114,-2.670903702,0.427214064,E
8994-6101,3.966191947,9.328464508,14.92375755,33.5398674,4.264553249,-0.351683156,-0.371436435,0.447621389,S
8994-6103,11.2005868,7.381108046,19.96133852,17.76223993,1.118402064,0.050691928,0.181119213,-0.264777621,E
8994-6104,25.17982686,17.78919584,7.311609775,56.67284536,4.377119124,-0.889362013,0.150896423,0.741260081,E
8994-9101,4.291677475,9.252169609,25.04111767,49.3365202,2.947725296,-0.294514806,-0.333616509,0.392108323,S
8994-9102,103.7950764,435.9237976,1134.319244,1915.259552,120.6634674,-0.227492337,-0.623233826,0.31543842,S
8995-12701,2.55005461,5.960359864,3.906305313,8.449886084,4.582187533,-0.33508467,-0.368723001,0.432315718,E
8995-12702,29.82907158,18.54628783,6.318821207,52.05325866,12.90113199,-0.915811856,0.206382741,0.749824808,S
8995-12703,11.51719403,12.44846869,35.25616646,19.36083579,1.206755996,0.260310986,-0.033769248,-1.719069912,E
8995-12704,24.09572601,16.20941325,34.65821886,25.65441656,1.748591423,0.130644098,0.172172722,-0.607522883,E
8995-12705,35.62912464,27.14753652,79.50705719,46.54169559,7.195761442,0.232563478,0.118074726,-1.379107711,S
8995-1901,46.15955448,21.22580504,36.09649467,45.08521938,3.185493767,-0.096569158,0.337397438,0.113344146,E
8995-1902,29.63750696,14.78080773,104.099844,47.26830482,2.922548234,0.342880051,0.302143501,-3.608617409,E
8995-3701,17.59185727,25.43728574,9.806316058,13.16468652,1.769146204,-0.127904636,-0.160159076,0.169770412,E
8995-3702,16.22082949,37.38712406,76.6734581,173.378994,10.04313517,-0.354351428,-0.362649,0.45002433,S
8995-3703,74.43612099,39.83902264,96.03251648,106.4911251,7.213404775,-0.044895106,0.271475058,0.005292682,S
8995-3704,26.22340345,11.47639239,15.68659925,17.78740275,1.605856895,-0.054583737,0.358883668,0.027173254,E
8995-6101,53.48803806,152.4873543,331.1172485,658.0884399,39.79687214,-0.298302457,-0.454977161,0.396041847,S
8995-6102,12.91047978,6.57202071,-0.081247587,5.100148916,1.25705117,-1.797772387,0.293243459,0.921013569,E
8995-6103,13.79083753,7.211745512,7.55057013,6.603084862,0.548859179,0.058232867,0.281550249,-0.291419839,E
8995-6104,24.73439169,10.0081839,37.27637482,20.51250577,2.787650764,0.259414954,0.392945957,-1.70669191,S
8995-9101,17.06785107,14.5900774,64.13680744,98.73206139,6.569714546,-0.187350866,0.068121249,0.262032865,S
8996-12701,11.11258936,40.83028698,79.22539711,176.3916245,10.15549159,-0.347613535,-0.565167166,0.443926245,E
8996-12702,10.95531845,14.73064995,42.26437378,69.459589,4.657447696,-0.215757771,-0.128596903,0.300473077,S
8996-12704,9.810801268,17.15126753,19.78316307,69.94211197,4.966727376,-0.548443011,-0.242591743,0.591046506,S
8996-1901,11.85087617,9.289388339,0.215741172,3.46559008,1.09049499,-1.205844157,0.105763342,0.82600434,E
8996-1902,10.49316263,4.832470775,5.630401492,5.985116661,1.250199467,-0.026533255,0.336737168,-0.038517916,S
8996-3701,65.95588303,20.97234294,80.20615387,61.76744938,3.774142087,0.113448023,0.497606588,-0.520830509,S
8996-3702,12.68988204,10.02561554,7.71727109,6.624691039,1.040868148,0.066298128,0.102346539,-0.321016029,E
8996-3703,91.41286278,173.4887161,384.6014481,894.1452484,53.51350594,-0.366397158,-0.278263923,0.460681405,S
8996-3704,107.9793205,7.865035892,75.99469376,52.91440678,3.281442523,0.157209338,1.137639881,-0.760186094,E
8996-6101,5.009523511,11.82675457,14.75143576,30.46621513,3.917817771,-0.314984212,-0.373069165,0.412914308,S
8996-6102,237.5134163,258.1889534,204.9728012,876.7461395,54.6198864,-0.631177626,-0.036249511,0.63604759,S
8996-6103,16.83189392,7.542454243,6.504894098,6.957059542,0.589769324,-0.02918549,0.348620301,-0.031990648,E
8996-9101,11.8485508,45.54479218,74.74181747,200.7029724,12.07853222,-0.42899015,-0.58477349,0.511460864,S
8996-9102,15.97104001,6.702659726,30.17375755,22.03183508,3.205561459,0.136578724,0.377086026,-0.639517325,S
8997-12701,17.52747917,14.56651068,49.18331814,42.31518555,6.837652445,0.065321575,0.080363928,-0.317369711,S
8997-12702,44.95074749,48.2520895,98.3627491,236.2615242,13.63814211,-0.380562343,-0.030779207,0.472827408,E
8997-12704,31.16384935,18.88562489,74.91040993,65.39844036,5.844507933,0.058974782,0.217519737,-0.294093856,S
8997-12705,88.13182259,94.09230804,333.1806793,443.4908295,26.10755205,-0.124204835,-0.02842137,0.163417979,E
8997-1901,8.776486397,13.31123114,18.0871644,42.76810074,2.610252023,-0.373749478,-0.180897541,0.46703659,E
8997-1902,77.34397125,50.04671526,261.1775475,139.1756287,8.479306698,0.273372648,0.189050889,-1.912315079,E
8997-3702,216.5632439,136.0735397,91.93208313,454.6968536,32.53901291,-0.694254848,0.201811066,0.666059729,E
8997-3703,8.063956738,7.724662662,41.96409035,30.09088421,1.945106268,0.144442864,0.018668666,-0.68371104,E
8997-3704,67.71142006,89.80550575,124.5536556,385.6935425,24.65390348,-0.490885889,-0.122641041,0.555169156,E
8997-6101,37.25368977,33.91978168,38.80285645,48.86135197,3.232876301,-0.100101782,0.040716245,0.120015624,E
8997-6102,24.98158789,18.10690212,100.6747971,69.45795536,5.505714417,0.161198768,0.139775886,-0.78538072,S
8997-6103,27.1345458,25.44419622,103.683548,97.5221138,5.679950237,0.026606744,0.02793382,-0.185753897,S
8997-9101,6.208552678,18.83767319,1.144207676,5.502791405,2.175831556,-0.682078193,-0.482036888,0.66052205,E
8997-9102,21.51881695,53.35649014,89.08213615,233.2076454,13.22916508,-0.417952161,-0.394368862,0.503026054,S
8998-12702,16.47303319,25.6323123,64.63924599,143.6028709,7.794558287,-0.346666841,-0.192014212,0.443061384,S
8998-12704,9.816645384,27.86924887,33.16274452,105.9958744,8.563441992,-0.504638497,-0.453162161,0.564126918,S
8998-12705,302.8915176,52.60544109,173.0291939,197.9786873,13.78818655,-0.058499056,0.760256445,0.03578791,S
8998-1901,11.49903901,10.68825595,12.17774582,9.494190534,0.958542943,0.108108962,0.031754702,-0.495590235,E
8998-1902,31.49472809,8.790423393,27.3063798,11.27799511,1.080770716,0.384032224,0.55422807,-5.905682029,E
8998-3701,46.91567612,134.1118431,188.8579712,500.9185028,27.02484894,-0.423631754,-0.456149152,0.507392206,E
