plateifu,avg_emline_sflux_cen_oiii_5008,avg_emline_sflux_cen_hb_4862,avg_emline_sflux_cen_nii_6585,avg_emline_sflux_cen_ha_6564,avg_emline_sew_peak_ha_6564,avg_objdec,avg_emline_sflux_cen_oiid_3728,avg_emline_sflux_cen_hb_48621,avg_emline_sflux_cen_oiii_4960,avg_emline_sflux_cen_oiii_50081,avg_emline_sflux_cen_nii_6549,avg_emline_sflux_cen_ha_65641,avg_emline_sflux_cen_nii_65851
9041-6104,48.8363657,120.4686451,246.5781708,481.9615936,28.78179073,30.53317261,152.5754509,120.4686451,20.83095694,48.8363657,85.76503181,481.9615936,246.5781708
9044-12701,85.25991058,46.16413403,244.3218079,167.167511,9.875431538,30.27740669,187.0591354,46.16413403,18.34982014,85.25991058,82.90858459,167.167511,244.3218079
9044-12702,9.009072781,13.64550889,27.90220356,24.22314024,1.617374331,30.87750816,19.11016464,13.64550889,3.457773149,9.009072781,9.052293777,24.22314024,27.90220356
9044-12703,3.375003576,10.06021988,-1.870448157,6.611640036,0.728115141,30.00603104,2.518342137,10.06021988,-3.236301273,3.375003576,3.458996754,6.611640036,-1.870448157
9044-12704,18.31210518,21.18383503,58.50433159,95.51581955,5.835152864,31.17252159,17.77669096,21.18383503,6.49663496,18.31210518,22.25536585,95.51581955,58.50433159
9044-1901,69.95907593,25.08334377,59.27871037,49.8632822,3.83065778,31.23306084,77.03836823,25.08334377,16.37813258,69.95907593,14.60211062,49.8632822,59.27871037
9044-1902,16.09542203,0.251640081,4.138599113,12.33152175,2.09625265,30.65792656,-4.283939362,0.251640081,-4.03742031,16.09542203,6.56501472,12.33152175,4.138599113
9044-3701,20.01996708,6.865939513,54.67357826,22.09160137,1.35227856,30.52305222,18.06686735,6.865939513,6.766454339,20.01996708,20.40496969,22.09160137,54.67357826
9044-3702,7.950891376,6.663372934,9.989517927,5.57539776,0.798346639,31.00438499,5.753067374,6.663372934,0.667164646,7.950891376,2.86354883,5.57539776,9.989517927
9044-3703,15.37979412,21.39446545,69.13026619,89.17251396,5.416223645,31.19527435,18.6898818,21.39446545,1.917476714,15.37979412,14.46927142,89.17251396,69.13026619
9044-3704,16.52830338,12.04760967,38.02374363,28.29171085,2.526837885,31.06626701,2.118529774,12.04760967,-5.513071835,16.52830338,12.07602692,28.29171085,38.02374363
9044-6103,27.08726835,9.233443893,29.74447584,21.23569202,1.389711231,30.71653748,25.9454236,9.233443893,5.595339537,27.08726835,8.918059945,21.23569202,29.74447584
9044-6104,12.01170027,13.94820845,15.38397145,7.682041049,0.67803514,30.72057343,12.73096967,13.94820845,-2.277960986,12.01170027,5.085114799,7.682041049,15.38397145
9044-9101,16.11599398,9.477947354,54.91682434,66.03317642,3.753633559,31.34816551,20.6360321,9.477947354,2.608456552,16.11599398,16.5445931,66.03317642,54.91682434
9044-9102,2.721246392,3.051732741,8.958432674,5.871750712,0.690824762,30.99284172,1.78320232,3.051732741,1.180190831,2.721246392,0.98016727,5.871750712,8.958432674
9045-12701,19.27757978,12.847435,20.13186932,10.39105117,0.741573356,31.12498093,14.27468181,12.847435,8.002482176,19.27757978,5.786799908,10.39105117,20.13186932
9045-12702,9.614062786,33.58627796,47.99610996,145.2924271,29.81168795,31.16382027,37.61501217,33.58627796,3.111451805,9.614062786,16.45037794,145.2924271,47.99610996
9045-12703,13.03664041,22.9020009,97.95490074,142.5818443,17.31725073,30.88335228,34.19488049,22.9020009,3.928562284,13.03664041,35.39784908,142.5818443,97.95490074
9045-12704,14.40907478,46.81540298,98.35065079,235.8527451,14.61362958,31.7131443,34.56803513,46.81540298,4.976141453,14.40907478,32.73947144,235.8527451,98.35065079
9045-12705,13.22680545,3.944891393,33.41323185,16.47994518,1.078049853,30.30452347,9.335886717,3.944891393,3.768024385,13.22680545,13.56275868,16.47994518,33.41323185
9045-1901,27.17645025,5.397813499,15.92253947,16.92050123,1.12478283,32.00997925,23.76634979,5.397813499,5.247717977,27.17645025,5.763185263,16.92050123,15.92253947
9045-1902,30.44671392,7.926165342,122.525877,68.22595024,7.223537922,31.03095245,53.04310989,7.926165342,13.61539936,30.44671392,40.11841106,68.22595024,122.525877
9045-3701,22.8762188,9.941961765,51.85634041,31.29178095,1.937707037,30.83983612,24.25479603,9.941961765,4.030553877,22.8762188,14.21069407,31.29178095,51.85634041
9045-3702,78.57478523,80.77594566,76.56686401,269.0591583,17.55249739,31.20392036,229.2433472,80.77594566,24.11978722,78.57478523,27.20488739,269.0591583,76.56686401
9045-3703,7.803685427,-11.62293696,85.52404785,139.3755684,13.46313214,30.95841217,44.91505623,-11.62293696,44.20173073,7.803685427,55.81570053,139.3755684,85.52404785
9045-3704,42.8374939,18.81168866,113.9066181,96.56983566,5.664795637,30.51890945,59.14932251,18.81168866,7.203795314,42.8374939,36.92630863,96.56983566,113.9066181
9045-6101,40.56791019,17.16342187,60.66059685,39.88577747,2.498773217,30.13452721,61.82030773,17.16342187,13.35174847,40.56791019,20.75561905,39.88577747,60.66059685
9045-6102,4.965153456,5.437182456,10.65725422,9.395601273,0.662481889,30.26105499,4.814406335,5.437182456,-2.903138369,4.965153456,5.845376313,9.395601273,10.65725422
9045-6103,39.06965637,17.80706096,54.89786243,45.05666351,2.635519624,31.25728416,66.08452797,17.80706096,10.79718065,39.06965637,20.68378592,45.05666351,54.89786243
9045-6104,8.049925804,1.23224777,19.85706568,12.63714957,0.831873372,31.65667534,11.62330127,1.23224777,3.00000906,8.049925804,6.293314457,12.63714957,19.85706568
9045-9101,49.50156975,178.023407,417.5571518,1028.309753,130.3280144,30.17055321,124.9882488,178.023407,13.31458974,49.50156975,143.8854637,1028.309753,417.5571518
9045-9102,86.3767662,29.65561891,127.2337284,95.33294106,5.518213511,31.88783646,101.4191475,29.65561891,13.16586757,86.3767662,46.67203331,95.33294106,127.2337284
9181-12701,32.96312141,15.46189356,46.55991268,37.45225716,2.328793824,38.22089386,61.21933556,15.46189356,7.629082441,32.96312141,13.69325256,37.45225716,46.55991268
9181-12702,184.8237495,80.09691238,658.2520447,264.142849,18.27427721,37.78662491,192.0330544,80.09691238,34.87799931,184.8237495,225.451088,264.142849,658.2520447
9181-12703,29.68187618,25.08143115,64.41836643,38.54394341,2.883949816,39.17992783,15.7884779,25.08143115,-0.332004383,29.68187618,20.53423119,38.54394341,64.41836643
9181-12704,52.8374052,38.4463501,209.7619705,97.67034531,6.04070437,38.73329544,109.5169926,38.4463501,16.73942757,52.8374052,71.65943336,97.67034531,209.7619705
9181-12705,19.13338137,48.25097466,137.2346153,293.5401535,19.44932556,37.15007782,42.18455887,48.25097466,7.666785002,19.13338137,48.55677986,293.5401535,137.2346153
9181-1901,2.918538153,0.703540981,-2.437654316,1.503864527,0.181510486,37.69675827,0.490296364,0.703540981,-0.554864552,2.918538153,2.459695637,1.503864527,-2.437654316
9181-1902,43.91671371,97.65205765,191.622776,384.1283569,26.51551008,38.44227982,162.3070717,97.65205765,12.12159443,43.91671371,63.61236954,384.1283569,191.622776
9181-3701,12.91075015,49.65921783,66.8536377,202.3587379,10.83361864,37.26511765,37.53650475,49.65921783,3.918704212,12.91075015,22.48876619,202.3587379,66.8536377
9181-3702,14.14950013,11.42596281,-4.938123643,7.088966966,0.797077104,37.70251846,6.006588221,11.42596281,0.339749552,14.14950013,4.134863108,7.088966966,-4.938123643
9181-3703,527.1635895,293.020668,158.3433495,1069.921204,86.91078568,37.84577179,844.4702148,293.020668,172.826725,527.1635895,54.98422623,1069.921204,158.3433495
9181-3704,17.18316714,10.5544831,22.191878,1.742590944,0.730326871,37.74043274,15.63342126,10.5544831,2.344541232,17.18316714,3.627558708,1.742590944,22.191878
9181-6101,13.11731863,27.25334167,39.71795368,90.49810791,5.643949747,37.29270935,18.8996892,27.25334167,3.770670176,13.11731863,9.882419348,90.49810791,39.71795368
9181-6102,3.022891343,12.58147907,17.04207134,45.61449528,2.637374461,37.40546036,12.43055582,12.58147907,1.091877878,3.022891343,6.83618021,45.61449528,17.04207134
9181-6103,9.972797394,1.397436202,10.39766479,8.268152833,0.63254147,38.22256851,5.234077215,1.397436202,-3.013329446,9.972797394,2.118421286,8.268152833,10.39766479
9181-6104,19.66999865,19.24407911,12.32027149,57.18743992,4.14961493,38.13232422,56.58484745,19.24407911,6.647450924,19.66999865,4.957567096,57.18743992,12.32027149
9181-9101,23.29533863,78.40455818,100.0830975,310.8889236,21.31254578,37.82156372,105.7780132,78.40455818,3.143457711,23.29533863,32.94160843,310.8889236,100.0830975
9181-9102,5.161045432,15.68438458,24.37982988,65.64975548,4.467543125,37.32774734,16.93586254,15.68438458,0.678988151,5.161045432,10.27779007,65.64975548,24.37982988
9182-12701,7.449648499,11.99582529,7.722451568,13.04234147,0.792847574,38.53531265,3.273497462,11.99582529,-2.036647812,7.449648499,8.080716819,13.04234147,7.722451568
9182-12702,12.71666956,40.8161993,84.17183304,223.5943947,32.56664848,39.74436951,52.6185627,40.8161993,6.919143677,12.71666956,31.34125137,223.5943947,84.17183304
9182-12703,229.8236046,22.31267691,104.5429306,83.89615059,5.531367183,40.04129791,44.89430046,22.31267691,77.45066833,229.8236046,38.46739197,83.89615059,104.5429306
9182-12704,13.10818195,10.4787612,28.95086241,34.99728394,2.23954016,40.42404938,38.12785625,10.4787612,2.60066092,13.10818195,8.092970252,34.99728394,28.95086241
9182-12705,4.658164263,20.77188301,33.92808533,102.2631645,5.498392582,39.93857193,30.91206121,20.77188301,2.063801229,4.658164263,12.18817735,102.2631645,33.92808533
9182-1901,16.56145716,11.54470825,19.24749613,21.69296002,1.363680691,38.99095535,19.00016642,11.54470825,0.602965761,16.56145716,9.350007892,21.69296002,19.24749613
9182-1902,21.13289785,55.5028553,126.7316647,248.9314575,17.27629519,38.74118805,56.44936943,55.5028553,6.198746324,21.13289785,43.25212479,248.9314575,126.7316647
9182-3701,54.91788387,122.2386894,166.972023,541.6926727,40.56690216,39.84006119,226.5429726,122.2386894,15.73112702,54.91788387,58.34883785,541.6926727,166.972023
9182-3702,6.168434978,6.675095737,10.55427349,8.064679921,0.885978669,40.22637177,-1.053687751,6.675095737,-3.948192894,6.168434978,6.709996432,8.064679921,10.55427349
9182-3703,124.0994225,46.03953838,399.6848984,190.4629745,11.5754652,40.17456436,289.6045227,46.03953838,41.06838894,124.0994225,139.0317421,190.4629745,399.6848984
9182-3704,24.66846561,31.67442632,117.5148945,87.91309166,6.44684267,39.34241104,18.14659548,31.67442632,-0.858722866,24.66846561,42.23054028,87.91309166,117.5148945
9182-6101,15.09040213,11.76175213,30.09433508,31.89256859,2.715138912,39.21682358,45.49917221,11.76175213,4.75540781,15.09040213,10.57096505,31.89256859,30.09433508
9182-6102,1203.713593,159.6348839,581.380722,627.2846069,39.72465324,39.99336624,444.6443939,159.6348839,397.1976929,1203.713593,214.1175728,627.2846069,581.380722
9182-6103,63.62744808,36.08168125,172.1766396,102.1945038,6.066083312,40.45740891,88.26647377,36.08168125,17.74724221,63.62744808,60.30372143,102.1945038,172.1766396
9182-6104,71.45911789,42.30711508,119.8813782,86.43976784,5.194404125,40.59154892,136.2831421,42.30711508,15.91776967,71.45911789,34.15041065,86.43976784,119.8813782
9182-9101,16.57124949,9.969938301,0.850686379,3.067093547,0.331465065,40.02729797,9.666936874,9.969938301,3.704028189,16.57124949,2.528579891,3.067093547,0.850686379
9182-9102,15.7593565,52.21154213,126.8299656,293.6427002,19.18231773,40.17829895,40.75823212,52.21154213,1.924203068,15.7593565,42.77209568,293.6427002,126.8299656
9183-12701,3.996405721,3.065709203,0.342723932,2.001916021,0.68286705,37.17499161,-3.813674629,3.065709203,0.080804065,3.996405721,1.408484433,2.001916021,0.342723932
9183-12702,22.3763237,19.46824837,75.57629776,94.84552002,13.83863521,37.47254944,29.21855354,19.46824837,7.572165966,22.3763237,28.22938585,94.84552002,75.57629776
9183-12703,2.284038067,13.61649847,24.07697725,51.49536705,4.614512742,39.86913681,8.621093273,13.61649847,1.36894691,2.284038067,9.573349953,51.49536705,24.07697725
9183-12704,21.62063932,3.981265172,29.74232244,19.13942575,1.147180662,38.48820877,23.83496428,3.981265172,5.765102863,21.62063932,5.958039999,19.13942575,29.74232244
9183-12705,703.1185455,887.2578125,1846.506683,3630.1474,214.8605042,37.73021698,1146.979492,887.2578125,226.1991272,703.1185455,617.0765381,3630.1474,1846.506683
9183-1902,11.18978095,-2.368514389,2.989312589,3.205308288,0.550197333,37.84035873,2.119150609,-2.368514389,3.729681432,11.18978095,2.953277528,3.205308288,2.989312589
